id,block_type,code_prm,p,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,MAR
s9pattern293l3+s10pattern293l3+s11pattern293l3,linked,s9pattern293+s10pattern293+s11pattern293,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern294+s10pattern294+s11pattern294,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s9pattern294l4+s10pattern294l4+s11pattern294l4,linked,s9pattern294+s10pattern294+s11pattern294,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern294l2+s10pattern294l2+s11pattern294l2,linked,s9pattern294+s10pattern294+s11pattern294,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern294l3+s10pattern294l3+s11pattern294l3,linked,s9pattern294+s10pattern294+s11pattern294,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern295+s10pattern295+s11pattern295,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1
s9pattern295l4+s10pattern295l4+s11pattern295l4,linked,s9pattern295+s10pattern295+s11pattern295,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern295l2+s10pattern295l2+s11pattern295l2,linked,s9pattern295+s10pattern295+s11pattern295,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern295l3+s10pattern295l3+s11pattern295l3,linked,s9pattern295+s10pattern295+s11pattern295,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0
s9pattern296+s10pattern296+s11pattern296,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1
s9pattern296l4+s10pattern296l4+s11pattern296l4,linked,s9pattern296+s10pattern296+s11pattern296,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0
s9pattern296l2+s10pattern296l2+s11pattern296l2,linked,s9pattern296+s10pattern296+s11pattern296,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0
s9pattern296l3+s10pattern296l3+s11pattern296l3,linked,s9pattern296+s10pattern296+s11pattern296,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0
s9pattern297+s10pattern297+s11pattern297,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1
s9pattern297l4+s10pattern297l4+s11pattern297l4,linked,s9pattern297+s10pattern297+s11pattern297,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0
s9pattern297l2+s10pattern297l2+s11pattern297l2,linked,s9pattern297+s10pattern297+s11pattern297,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0
s9pattern297l3+s10pattern297l3+s11pattern297l3,linked,s9pattern297+s10pattern297+s11pattern297,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0
s9pattern298+s10pattern298+s11pattern298,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1
s9pattern298l4+s10pattern298l4+s11pattern298l4,linked,s9pattern298+s10pattern298+s11pattern298,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0
s9pattern298l2+s10pattern298l2+s11pattern298l2,linked,s9pattern298+s10pattern298+s11pattern298,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0
s9pattern298l3+s10pattern298l3+s11pattern298l3,linked,s9pattern298+s10pattern298+s11pattern298,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0
s9pattern299+s10pattern299+s11pattern299,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1
s9pattern299l4+s10pattern299l4+s11pattern299l4,linked,s9pattern299+s10pattern299+s11pattern299,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
s9pattern299l2+s10pattern299l2+s11pattern299l2,linked,s9pattern299+s10pattern299+s11pattern299,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0
s9pattern299l3+s10pattern299l3+s11pattern299l3,linked,s9pattern299+s10pattern299+s11pattern299,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
s9pattern300+s10pattern300+s11pattern300,exclusive,s9exclusive,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1
s9pattern300l4+s10pattern300l4+s11pattern300l4,linked,s9pattern300+s10pattern300+s11pattern300,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
s9pattern300l2+s10pattern300l2+s11pattern300l2,linked,s9pattern300+s10pattern300+s11pattern300,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0
s9pattern300l3+s10pattern300l3+s11pattern300l3,linked,s9pattern300+s10pattern300+s11pattern300,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0
s12pattern1+s13pattern1+s14pattern1,exclusive,s12exclusive,21.599999999999998,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern1l3+s13pattern1l3+s14pattern1l3,linked,s12pattern1+s13pattern1+s14pattern1,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern1l4+s13pattern1l4+s14pattern1l4,linked,s12pattern1+s13pattern1+s14pattern1,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern1l2+s13pattern1l2+s14pattern1l2,linked,s12pattern1+s13pattern1+s14pattern1,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern2+s13pattern2+s14pattern2,exclusive,s12exclusive,21.333333333333332,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern2l3+s13pattern2l3+s14pattern2l3,linked,s12pattern2+s13pattern2+s14pattern2,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern2l4+s13pattern2l4+s14pattern2l4,linked,s12pattern2+s13pattern2+s14pattern2,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern2l2+s13pattern2l2+s14pattern2l2,linked,s12pattern2+s13pattern2+s14pattern2,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern3+s13pattern3+s14pattern3,exclusive,s12exclusive,21.119999999999997,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern3l3+s13pattern3l3+s14pattern3l3,linked,s12pattern3+s13pattern3+s14pattern3,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern3l4+s13pattern3l4+s14pattern3l4,linked,s12pattern3+s13pattern3+s14pattern3,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern3l2+s13pattern3l2+s14pattern3l2,linked,s12pattern3+s13pattern3+s14pattern3,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern4+s13pattern4+s14pattern4,exclusive,s12exclusive,20.945454545454545,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern4l3+s13pattern4l3+s14pattern4l3,linked,s12pattern4+s13pattern4+s14pattern4,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern4l4+s13pattern4l4+s14pattern4l4,linked,s12pattern4+s13pattern4+s14pattern4,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern4l2+s13pattern4l2+s14pattern4l2,linked,s12pattern4+s13pattern4+s14pattern4,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern5+s13pattern5+s14pattern5,exclusive,s12exclusive,20.799999999999997,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern5l3+s13pattern5l3+s14pattern5l3,linked,s12pattern5+s13pattern5+s14pattern5,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern5l4+s13pattern5l4+s14pattern5l4,linked,s12pattern5+s13pattern5+s14pattern5,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern5l2+s13pattern5l2+s14pattern5l2,linked,s12pattern5+s13pattern5+s14pattern5,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern6+s13pattern6+s14pattern6,exclusive,s12exclusive,20.676923076923075,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern6l3+s13pattern6l3+s14pattern6l3,linked,s12pattern6+s13pattern6+s14pattern6,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern6l4+s13pattern6l4+s14pattern6l4,linked,s12pattern6+s13pattern6+s14pattern6,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern6l2+s13pattern6l2+s14pattern6l2,linked,s12pattern6+s13pattern6+s14pattern6,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern7+s13pattern7+s14pattern7,exclusive,s12exclusive,20.57142857142857,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern7l3+s13pattern7l3+s14pattern7l3,linked,s12pattern7+s13pattern7+s14pattern7,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern7l4+s13pattern7l4+s14pattern7l4,linked,s12pattern7+s13pattern7+s14pattern7,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern7l2+s13pattern7l2+s14pattern7l2,linked,s12pattern7+s13pattern7+s14pattern7,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern8+s13pattern8+s14pattern8,exclusive,s12exclusive,20.48,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern8l3+s13pattern8l3+s14pattern8l3,linked,s12pattern8+s13pattern8+s14pattern8,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern8l4+s13pattern8l4+s14pattern8l4,linked,s12pattern8+s13pattern8+s14pattern8,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern8l2+s13pattern8l2+s14pattern8l2,linked,s12pattern8+s13pattern8+s14pattern8,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern9+s13pattern9+s14pattern9,exclusive,s12exclusive,20.4,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern9l3+s13pattern9l3+s14pattern9l3,linked,s12pattern9+s13pattern9+s14pattern9,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern9l4+s13pattern9l4+s14pattern9l4,linked,s12pattern9+s13pattern9+s14pattern9,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern9l2+s13pattern9l2+s14pattern9l2,linked,s12pattern9+s13pattern9+s14pattern9,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern10+s13pattern10+s14pattern10,exclusive,s12exclusive,20.32941176470588,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern10l3+s13pattern10l3+s14pattern10l3,linked,s12pattern10+s13pattern10+s14pattern10,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern10l4+s13pattern10l4+s14pattern10l4,linked,s12pattern10+s13pattern10+s14pattern10,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern10l2+s13pattern10l2+s14pattern10l2,linked,s12pattern10+s13pattern10+s14pattern10,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern11+s13pattern11+s14pattern11,exclusive,s12exclusive,20.266666666666666,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1
s12pattern11l3+s13pattern11l3+s14pattern11l3,linked,s12pattern11+s13pattern11+s14pattern11,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern11l4+s13pattern11l4+s14pattern11l4,linked,s12pattern11+s13pattern11+s14pattern11,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern11l2+s13pattern11l2+s14pattern11l2,linked,s12pattern11+s13pattern11+s14pattern11,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0
s12pattern12+s13pattern12+s14pattern12,exclusive,s12exclusive,20.210526315789473,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,0.0,1
s12pattern12l3+s13pattern12l3+s14pattern12l3,linked,s12pattern12+s13pattern12+s14pattern12,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0
s12pattern12l4+s13pattern12l4+s14pattern12l4,linked,s12pattern12+s13pattern12+s14pattern12,22.13,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0.0,0
s12pattern12l2+s13pattern12l2+s14pattern12l2,linked,s12pattern12+s13pattern12+s14pattern12,20.32,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,147.75,0.0,0.0,0.0,0.0,0.0,0
s12pattern13+s13pattern13+s14pattern13,exclusive,s12exclusive,20.16,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,206.85000000000002,0.0,0.0,0.0,0.0,1
s12pattern13l3+s13pattern13l3+s14pattern13l3,linked,s12pattern13+s13pattern13+s14pattern13,21.22,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,118.19999999999999,0.0,0.0,0.0,0.0,0
