variable,value
"startup[7468 onwind,21]",0.0
"startup[7468 onwind,22]",0.0
"startup[7468 onwind,23]",0.0
"startup[7468 onwind,24]",0.0
"startup[7468 ror,1]",1.0
"startup[7468 ror,2]",0.0
"startup[7468 ror,3]",0.0
"startup[7468 ror,4]",0.0
"startup[7468 ror,5]",0.0
"startup[7468 ror,6]",0.0
"startup[7468 ror,7]",0.0
"startup[7468 ror,8]",0.0
"startup[7468 ror,9]",0.0
"startup[7468 ror,10]",0.0
"startup[7468 ror,11]",0.0
"startup[7468 ror,12]",0.0
"startup[7468 ror,13]",0.0
"startup[7468 ror,14]",0.0
"startup[7468 ror,15]",0.0
"startup[7468 ror,16]",0.0
"startup[7468 ror,17]",0.0
"startup[7468 ror,18]",0.0
"startup[7468 ror,19]",0.0
"startup[7468 ror,20]",0.0
"startup[7468 ror,21]",0.0
"startup[7468 ror,22]",0.0
"startup[7468 ror,23]",0.0
"startup[7468 ror,24]",0.0
"startup[7468 solar,1]",0.0
"startup[7468 solar,2]",0.0
"startup[7468 solar,3]",0.0
"startup[7468 solar,4]",0.0
"startup[7468 solar,5]",0.0
"startup[7468 solar,6]",0.0
"startup[7468 solar,7]",0.0
"startup[7468 solar,8]",1.0
"startup[7468 solar,9]",0.0
"startup[7468 solar,10]",0.0
"startup[7468 solar,11]",0.0
"startup[7468 solar,12]",0.0
"startup[7468 solar,13]",0.0
"startup[7468 solar,14]",0.0
"startup[7468 solar,15]",0.0
"startup[7468 solar,16]",0.0
"startup[7468 solar,17]",0.0
"startup[7468 solar,18]",0.0
"startup[7468 solar,19]",0.0
"startup[7468 solar,20]",0.0
"startup[7468 solar,21]",0.0
"startup[7468 solar,22]",0.0
"startup[7468 solar,23]",1.0
"startup[7468 solar,24]",1.0
"startup[7812 onwind,1]",1.0
"startup[7812 onwind,2]",0.0
"startup[7812 onwind,3]",0.0
"startup[7812 onwind,4]",0.0
"startup[7812 onwind,5]",0.0
"startup[7812 onwind,6]",0.0
"startup[7812 onwind,7]",0.0
"startup[7812 onwind,8]",0.0
"startup[7812 onwind,9]",0.0
"startup[7812 onwind,10]",0.0
"startup[7812 onwind,11]",0.0
"startup[7812 onwind,12]",0.0
"startup[7812 onwind,13]",0.0
"startup[7812 onwind,14]",0.0
"startup[7812 onwind,15]",0.0
"startup[7812 onwind,16]",0.0
"startup[7812 onwind,17]",0.0
"startup[7812 onwind,18]",0.0
"startup[7812 onwind,19]",0.0
"startup[7812 onwind,20]",0.0
"startup[7812 onwind,21]",0.0
"startup[7812 onwind,22]",0.0
"startup[7812 onwind,23]",0.0
"startup[7812 onwind,24]",1.0
"startup[7812 ror,1]",1.0
"startup[7812 ror,2]",0.0
"startup[7812 ror,3]",0.0
"startup[7812 ror,4]",0.0
"startup[7812 ror,5]",0.0
"startup[7812 ror,6]",0.0
"startup[7812 ror,7]",0.0
"startup[7812 ror,8]",0.0
"startup[7812 ror,9]",0.0
"startup[7812 ror,10]",0.0
"startup[7812 ror,11]",0.0
"startup[7812 ror,12]",0.0
"startup[7812 ror,13]",0.0
"startup[7812 ror,14]",0.0
"startup[7812 ror,15]",0.0
"startup[7812 ror,16]",0.0
"startup[7812 ror,17]",0.0
"startup[7812 ror,18]",0.0
"startup[7812 ror,19]",0.0
"startup[7812 ror,20]",0.0
"startup[7812 ror,21]",0.0
"startup[7812 ror,22]",0.0
"startup[7812 ror,23]",0.0
"startup[7812 ror,24]",0.0
"startup[7812 solar,1]",0.0
"startup[7812 solar,2]",0.0
"startup[7812 solar,3]",0.0
"startup[7812 solar,4]",0.0
"startup[7812 solar,5]",0.0
"startup[7812 solar,6]",0.0
"startup[7812 solar,7]",0.0
"startup[7812 solar,8]",1.0
"startup[7812 solar,9]",0.0
"startup[7812 solar,10]",0.0
"startup[7812 solar,11]",0.0
"startup[7812 solar,12]",0.0
"startup[7812 solar,13]",0.0
"startup[7812 solar,14]",0.0
"startup[7812 solar,15]",0.0
"startup[7812 solar,16]",0.0
"startup[7812 solar,17]",0.0
"startup[7812 solar,18]",0.0
"startup[7812 solar,19]",0.0
"startup[7812 solar,20]",0.0
"startup[7812 solar,21]",0.0
"startup[7812 solar,22]",0.0
"startup[7812 solar,23]",0.0
"startup[7812 solar,24]",1.0
"startup[7888 onwind,1]",1.0
"startup[7888 onwind,2]",0.0
"startup[7888 onwind,3]",0.0
"startup[7888 onwind,4]",0.0
"startup[7888 onwind,5]",0.0
"startup[7888 onwind,6]",0.0
"startup[7888 onwind,7]",0.0
"startup[7888 onwind,8]",0.0
"startup[7888 onwind,9]",0.0
"startup[7888 onwind,10]",0.0
"startup[7888 onwind,11]",0.0
"startup[7888 onwind,12]",0.0
"startup[7888 onwind,13]",0.0
"startup[7888 onwind,14]",0.0
"startup[7888 onwind,15]",0.0
"startup[7888 onwind,16]",0.0
"startup[7888 onwind,17]",0.0
"startup[7888 onwind,18]",0.0
"startup[7888 onwind,19]",0.0
"startup[7888 onwind,20]",0.0
"startup[7888 onwind,21]",0.0
"startup[7888 onwind,22]",0.0
"startup[7888 onwind,23]",0.0
"startup[7888 onwind,24]",0.0
"startup[7888 solar,1]",1.0
"startup[7888 solar,2]",0.0
"startup[7888 solar,3]",0.0
"startup[7888 solar,4]",0.0
"startup[7888 solar,5]",0.0
"startup[7888 solar,6]",0.0
"startup[7888 solar,7]",0.0
"startup[7888 solar,8]",1.0
"startup[7888 solar,9]",0.0
"startup[7888 solar,10]",0.0
"startup[7888 solar,11]",0.0
"startup[7888 solar,12]",0.0
"startup[7888 solar,13]",0.0
"startup[7888 solar,14]",0.0
"startup[7888 solar,15]",0.0
"startup[7888 solar,16]",0.0
"startup[7888 solar,17]",0.0
"startup[7888 solar,18]",0.0
"startup[7888 solar,19]",0.0
"startup[7888 solar,20]",0.0
"startup[7888 solar,21]",0.0
"startup[7888 solar,22]",0.0
"startup[7888 solar,23]",0.0
"startup[7888 solar,24]",1.0
"startup[7897 onwind,1]",1.0
"startup[7897 onwind,2]",0.0
"startup[7897 onwind,3]",0.0
"startup[7897 onwind,4]",0.0
"startup[7897 onwind,5]",0.0
"startup[7897 onwind,6]",0.0
"startup[7897 onwind,7]",0.0
"startup[7897 onwind,8]",0.0
"startup[7897 onwind,9]",0.0
"startup[7897 onwind,10]",0.0
"startup[7897 onwind,11]",0.0
"startup[7897 onwind,12]",0.0
"startup[7897 onwind,13]",0.0
"startup[7897 onwind,14]",0.0
"startup[7897 onwind,15]",0.0
"startup[7897 onwind,16]",0.0
"startup[7897 onwind,17]",0.0
"startup[7897 onwind,18]",0.0
"startup[7897 onwind,19]",0.0
"startup[7897 onwind,20]",0.0
"startup[7897 onwind,21]",0.0
"startup[7897 onwind,22]",0.0
"startup[7897 onwind,23]",0.0
"startup[7897 onwind,24]",0.0
"startup[7897 ror,1]",1.0
"startup[7897 ror,2]",0.0
"startup[7897 ror,3]",0.0
"startup[7897 ror,4]",0.0
"startup[7897 ror,5]",0.0
"startup[7897 ror,6]",0.0
"startup[7897 ror,7]",0.0
"startup[7897 ror,8]",0.0
"startup[7897 ror,9]",0.0
"startup[7897 ror,10]",0.0
"startup[7897 ror,11]",0.0
"startup[7897 ror,12]",0.0
"startup[7897 ror,13]",0.0
"startup[7897 ror,14]",0.0
"startup[7897 ror,15]",0.0
"startup[7897 ror,16]",0.0
"startup[7897 ror,17]",0.0
"startup[7897 ror,18]",0.0
"startup[7897 ror,19]",0.0
"startup[7897 ror,20]",0.0
"startup[7897 ror,21]",0.0
"startup[7897 ror,22]",0.0
"startup[7897 ror,23]",0.0
"startup[7897 ror,24]",0.0
"startup[7897 solar,1]",1.0
"startup[7897 solar,2]",0.0
"startup[7897 solar,3]",0.0
"startup[7897 solar,4]",0.0
"startup[7897 solar,5]",0.0
"startup[7897 solar,6]",0.0
"startup[7897 solar,7]",0.0
"startup[7897 solar,8]",1.0
"startup[7897 solar,9]",0.0
"startup[7897 solar,10]",0.0
"startup[7897 solar,11]",0.0
"startup[7897 solar,12]",0.0
"startup[7897 solar,13]",0.0
"startup[7897 solar,14]",0.0
"startup[7897 solar,15]",0.0
"startup[7897 solar,16]",0.0
"startup[7897 solar,17]",0.0
"startup[7897 solar,18]",0.0
"startup[7897 solar,19]",0.0
"startup[7897 solar,20]",0.0
"startup[7897 solar,21]",0.0
"startup[7897 solar,22]",0.0
"startup[7897 solar,23]",1.0
"startup[7897 solar,24]",1.0
"startup[7900 onwind,1]",1.0
"startup[7900 onwind,2]",0.0
"startup[7900 onwind,3]",0.0
"startup[7900 onwind,4]",0.0
"startup[7900 onwind,5]",0.0
"startup[7900 onwind,6]",0.0
"startup[7900 onwind,7]",0.0
"startup[7900 onwind,8]",0.0
"startup[7900 onwind,9]",0.0
"startup[7900 onwind,10]",0.0
"startup[7900 onwind,11]",0.0
"startup[7900 onwind,12]",0.0
"startup[7900 onwind,13]",0.0
"startup[7900 onwind,14]",0.0
"startup[7900 onwind,15]",0.0
"startup[7900 onwind,16]",0.0
"startup[7900 onwind,17]",0.0
"startup[7900 onwind,18]",0.0
"startup[7900 onwind,19]",0.0
"startup[7900 onwind,20]",1.0
"startup[7900 onwind,21]",0.0
"startup[7900 onwind,22]",0.0
"startup[7900 onwind,23]",0.0
"startup[7900 onwind,24]",0.0
"startup[7900 ror,1]",1.0
"startup[7900 ror,2]",0.0
"startup[7900 ror,3]",0.0
"startup[7900 ror,4]",0.0
"startup[7900 ror,5]",0.0
"startup[7900 ror,6]",0.0
"startup[7900 ror,7]",0.0
"startup[7900 ror,8]",0.0
"startup[7900 ror,9]",0.0
"startup[7900 ror,10]",0.0
"startup[7900 ror,11]",0.0
"startup[7900 ror,12]",0.0
"startup[7900 ror,13]",0.0
"startup[7900 ror,14]",0.0
"startup[7900 ror,15]",0.0
"startup[7900 ror,16]",0.0
"startup[7900 ror,17]",0.0
"startup[7900 ror,18]",0.0
"startup[7900 ror,19]",0.0
"startup[7900 ror,20]",0.0
"startup[7900 ror,21]",0.0
"startup[7900 ror,22]",0.0
"startup[7900 ror,23]",0.0
"startup[7900 ror,24]",0.0
"startup[7900 solar,1]",0.0
"startup[7900 solar,2]",1.0
"startup[7900 solar,3]",0.0
"startup[7900 solar,4]",0.0
"startup[7900 solar,5]",0.0
"startup[7900 solar,6]",0.0
"startup[7900 solar,7]",0.0
"startup[7900 solar,8]",1.0
"startup[7900 solar,9]",0.0
"startup[7900 solar,10]",0.0
"startup[7900 solar,11]",0.0
"startup[7900 solar,12]",0.0
"startup[7900 solar,13]",0.0
"startup[7900 solar,14]",0.0
"startup[7900 solar,15]",0.0
"startup[7900 solar,16]",0.0
"startup[7900 solar,17]",0.0
"startup[7900 solar,18]",0.0
"startup[7900 solar,19]",0.0
"startup[7900 solar,20]",0.0
"startup[7900 solar,21]",0.0
"startup[7900 solar,22]",0.0
"startup[7900 solar,23]",0.0
"startup[7900 solar,24]",1.0
"startup[7902 onwind,1]",1.0
"startup[7902 onwind,2]",0.0
"startup[7902 onwind,3]",0.0
"startup[7902 onwind,4]",0.0
"startup[7902 onwind,5]",0.0
"startup[7902 onwind,6]",0.0
"startup[7902 onwind,7]",0.0
"startup[7902 onwind,8]",0.0
"startup[7902 onwind,9]",0.0
"startup[7902 onwind,10]",0.0
"startup[7902 onwind,11]",0.0
"startup[7902 onwind,12]",0.0
"startup[7902 onwind,13]",0.0
"startup[7902 onwind,14]",0.0
"startup[7902 onwind,15]",0.0
"startup[7902 onwind,16]",0.0
"startup[7902 onwind,17]",0.0
"startup[7902 onwind,18]",0.0
"startup[7902 onwind,19]",0.0
"startup[7902 onwind,20]",0.0
"startup[7902 onwind,21]",0.0
"startup[7902 onwind,22]",0.0
"startup[7902 onwind,23]",0.0
"startup[7902 onwind,24]",0.0
"startup[7902 ror,1]",1.0
"startup[7902 ror,2]",0.0
"startup[7902 ror,3]",0.0
"startup[7902 ror,4]",0.0
"startup[7902 ror,5]",0.0
"startup[7902 ror,6]",0.0
"startup[7902 ror,7]",0.0
"startup[7902 ror,8]",0.0
"startup[7902 ror,9]",0.0
"startup[7902 ror,10]",0.0
"startup[7902 ror,11]",0.0
"startup[7902 ror,12]",0.0
"startup[7902 ror,13]",0.0
"startup[7902 ror,14]",0.0
"startup[7902 ror,15]",0.0
"startup[7902 ror,16]",0.0
"startup[7902 ror,17]",0.0
"startup[7902 ror,18]",0.0
"startup[7902 ror,19]",0.0
"startup[7902 ror,20]",0.0
"startup[7902 ror,21]",0.0
"startup[7902 ror,22]",0.0
"startup[7902 ror,23]",0.0
"startup[7902 ror,24]",0.0
"startup[7902 solar,1]",0.0
"startup[7902 solar,2]",1.0
"startup[7902 solar,3]",0.0
"startup[7902 solar,4]",0.0
"startup[7902 solar,5]",0.0
"startup[7902 solar,6]",0.0
"startup[7902 solar,7]",0.0
"startup[7902 solar,8]",1.0
"startup[7902 solar,9]",0.0
"startup[7902 solar,10]",0.0
"startup[7902 solar,11]",0.0
"startup[7902 solar,12]",0.0
"startup[7902 solar,13]",0.0
"startup[7902 solar,14]",0.0
"startup[7902 solar,15]",0.0
"startup[7902 solar,16]",0.0
"startup[7902 solar,17]",0.0
"startup[7902 solar,18]",0.0
"startup[7902 solar,19]",0.0
"startup[7902 solar,20]",0.0
"startup[7902 solar,21]",0.0
"startup[7902 solar,22]",0.0
"startup[7902 solar,23]",1.0
"startup[7902 solar,24]",1.0
"startup[7903 onwind,1]",1.0
"startup[7903 onwind,2]",0.0
"startup[7903 onwind,3]",0.0
"startup[7903 onwind,4]",0.0
"startup[7903 onwind,5]",0.0
"startup[7903 onwind,6]",0.0
"startup[7903 onwind,7]",0.0
"startup[7903 onwind,8]",0.0
"startup[7903 onwind,9]",0.0
"startup[7903 onwind,10]",0.0
"startup[7903 onwind,11]",0.0
"startup[7903 onwind,12]",0.0
"startup[7903 onwind,13]",0.0
"startup[7903 onwind,14]",0.0
"startup[7903 onwind,15]",0.0
"startup[7903 onwind,16]",0.0
"startup[7903 onwind,17]",0.0
"startup[7903 onwind,18]",0.0
"startup[7903 onwind,19]",0.0
"startup[7903 onwind,20]",0.0
"startup[7903 onwind,21]",0.0
"startup[7903 onwind,22]",0.0
"startup[7903 onwind,23]",0.0
"startup[7903 onwind,24]",1.0
"startup[7903 solar,1]",0.0
"startup[7903 solar,2]",0.0
"startup[7903 solar,3]",0.0
"startup[7903 solar,4]",0.0
"startup[7903 solar,5]",0.0
"startup[7903 solar,6]",0.0
"startup[7903 solar,7]",0.0
"startup[7903 solar,8]",1.0
"startup[7903 solar,9]",0.0
"startup[7903 solar,10]",0.0
"startup[7903 solar,11]",0.0
"startup[7903 solar,12]",0.0
"startup[7903 solar,13]",0.0
"startup[7903 solar,14]",0.0
"startup[7903 solar,15]",0.0
"startup[7903 solar,16]",0.0
"startup[7903 solar,17]",0.0
"startup[7903 solar,18]",0.0
"startup[7903 solar,19]",0.0
"startup[7903 solar,20]",0.0
"startup[7903 solar,21]",0.0
"startup[7903 solar,22]",0.0
"startup[7903 solar,23]",1.0
"startup[7903 solar,24]",1.0
"startup[7914 onwind,1]",1.0
"startup[7914 onwind,2]",0.0
"startup[7914 onwind,3]",0.0
"startup[7914 onwind,4]",0.0
"startup[7914 onwind,5]",0.0
"startup[7914 onwind,6]",0.0
"startup[7914 onwind,7]",0.0
"startup[7914 onwind,8]",0.0
"startup[7914 onwind,9]",0.0
"startup[7914 onwind,10]",0.0
"startup[7914 onwind,11]",0.0
"startup[7914 onwind,12]",0.0
"startup[7914 onwind,13]",0.0
"startup[7914 onwind,14]",0.0
"startup[7914 onwind,15]",0.0
"startup[7914 onwind,16]",0.0
"startup[7914 onwind,17]",0.0
"startup[7914 onwind,18]",0.0
"startup[7914 onwind,19]",0.0
"startup[7914 onwind,20]",0.0
"startup[7914 onwind,21]",0.0
"startup[7914 onwind,22]",1.0
"startup[7914 onwind,23]",0.0
"startup[7914 onwind,24]",0.0
"startup[7914 ror,1]",1.0
"startup[7914 ror,2]",0.0
"startup[7914 ror,3]",0.0
"startup[7914 ror,4]",0.0
"startup[7914 ror,5]",0.0
"startup[7914 ror,6]",0.0
"startup[7914 ror,7]",0.0
"startup[7914 ror,8]",0.0
"startup[7914 ror,9]",0.0
"startup[7914 ror,10]",0.0
"startup[7914 ror,11]",0.0
"startup[7914 ror,12]",0.0
"startup[7914 ror,13]",0.0
"startup[7914 ror,14]",0.0
"startup[7914 ror,15]",0.0
"startup[7914 ror,16]",0.0
"startup[7914 ror,17]",0.0
"startup[7914 ror,18]",0.0
"startup[7914 ror,19]",0.0
"startup[7914 ror,20]",0.0
"startup[7914 ror,21]",0.0
"startup[7914 ror,22]",0.0
"startup[7914 ror,23]",0.0
"startup[7914 ror,24]",0.0
"startup[7914 solar,1]",0.0
"startup[7914 solar,2]",1.0
"startup[7914 solar,3]",0.0
"startup[7914 solar,4]",0.0
"startup[7914 solar,5]",0.0
"startup[7914 solar,6]",0.0
"startup[7914 solar,7]",0.0
"startup[7914 solar,8]",1.0
"startup[7914 solar,9]",0.0
"startup[7914 solar,10]",0.0
"startup[7914 solar,11]",0.0
"startup[7914 solar,12]",0.0
"startup[7914 solar,13]",0.0
"startup[7914 solar,14]",0.0
"startup[7914 solar,15]",0.0
"startup[7914 solar,16]",0.0
"startup[7914 solar,17]",0.0
"startup[7914 solar,18]",0.0
"startup[7914 solar,19]",0.0
"startup[7914 solar,20]",0.0
"startup[7914 solar,21]",0.0
"startup[7914 solar,22]",0.0
"startup[7914 solar,23]",1.0
"startup[7914 solar,24]",1.0
"startup[7949 onwind,1]",0.0
"startup[7949 onwind,2]",1.0
"startup[7949 onwind,3]",0.0
"startup[7949 onwind,4]",0.0
"startup[7949 onwind,5]",0.0
"startup[7949 onwind,6]",0.0
"startup[7949 onwind,7]",0.0
"startup[7949 onwind,8]",0.0
"startup[7949 onwind,9]",0.0
"startup[7949 onwind,10]",0.0
"startup[7949 onwind,11]",0.0
"startup[7949 onwind,12]",0.0
"startup[7949 onwind,13]",0.0
"startup[7949 onwind,14]",0.0
"startup[7949 onwind,15]",1.0
"startup[7949 onwind,16]",0.0
"startup[7949 onwind,17]",0.0
"startup[7949 onwind,18]",0.0
"startup[7949 onwind,19]",0.0
"startup[7949 onwind,20]",0.0
"startup[7949 onwind,21]",0.0
"startup[7949 onwind,22]",0.0
"startup[7949 onwind,23]",0.0
"startup[7949 onwind,24]",0.0
"startup[7949 ror,1]",1.0
"startup[7949 ror,2]",0.0
"startup[7949 ror,3]",0.0
"startup[7949 ror,4]",0.0
"startup[7949 ror,5]",0.0
"startup[7949 ror,6]",0.0
"startup[7949 ror,7]",0.0
"startup[7949 ror,8]",0.0
"startup[7949 ror,9]",0.0
"startup[7949 ror,10]",0.0
"startup[7949 ror,11]",0.0
"startup[7949 ror,12]",0.0
"startup[7949 ror,13]",0.0
"startup[7949 ror,14]",0.0
"startup[7949 ror,15]",0.0
"startup[7949 ror,16]",0.0
"startup[7949 ror,17]",0.0
"startup[7949 ror,18]",0.0
"startup[7949 ror,19]",0.0
"startup[7949 ror,20]",0.0
"startup[7949 ror,21]",0.0
"startup[7949 ror,22]",0.0
"startup[7949 ror,23]",0.0
"startup[7949 ror,24]",0.0
"startup[7949 solar,1]",0.0
"startup[7949 solar,2]",0.0
"startup[7949 solar,3]",0.0
"startup[7949 solar,4]",0.0
"startup[7949 solar,5]",0.0
"startup[7949 solar,6]",0.0
"startup[7949 solar,7]",0.0
"startup[7949 solar,8]",1.0
"startup[7949 solar,9]",0.0
"startup[7949 solar,10]",0.0
"startup[7949 solar,11]",0.0
"startup[7949 solar,12]",0.0
"startup[7949 solar,13]",0.0
"startup[7949 solar,14]",0.0
"startup[7949 solar,15]",0.0
"startup[7949 solar,16]",0.0
"startup[7949 solar,17]",0.0
"startup[7949 solar,18]",0.0
"startup[7949 solar,19]",0.0
"startup[7949 solar,20]",0.0
"startup[7949 solar,21]",0.0
"startup[7949 solar,22]",0.0
"startup[7949 solar,23]",1.0
"startup[7949 solar,24]",1.0
"startup[8038 onwind,1]",1.0
"startup[8038 onwind,2]",0.0
"startup[8038 onwind,3]",0.0
"startup[8038 onwind,4]",0.0
"startup[8038 onwind,5]",0.0
"startup[8038 onwind,6]",0.0
"startup[8038 onwind,7]",0.0
"startup[8038 onwind,8]",0.0
"startup[8038 onwind,9]",0.0
"startup[8038 onwind,10]",0.0
"startup[8038 onwind,11]",0.0
"startup[8038 onwind,12]",0.0
"startup[8038 onwind,13]",0.0
"startup[8038 onwind,14]",0.0
"startup[8038 onwind,15]",0.0
"startup[8038 onwind,16]",0.0
"startup[8038 onwind,17]",0.0
"startup[8038 onwind,18]",0.0
"startup[8038 onwind,19]",0.0
"startup[8038 onwind,20]",0.0
"startup[8038 onwind,21]",0.0
"startup[8038 onwind,22]",0.0
"startup[8038 onwind,23]",0.0
"startup[8038 onwind,24]",0.0
"startup[8038 solar,1]",1.0
"startup[8038 solar,2]",0.0
"startup[8038 solar,3]",0.0
"startup[8038 solar,4]",0.0
"startup[8038 solar,5]",0.0
"startup[8038 solar,6]",0.0
"startup[8038 solar,7]",0.0
"startup[8038 solar,8]",1.0
"startup[8038 solar,9]",0.0
"startup[8038 solar,10]",0.0
"startup[8038 solar,11]",0.0
"startup[8038 solar,12]",0.0
"startup[8038 solar,13]",0.0
"startup[8038 solar,14]",0.0
"startup[8038 solar,15]",0.0
"startup[8038 solar,16]",0.0
"startup[8038 solar,17]",0.0
"startup[8038 solar,18]",0.0
"startup[8038 solar,19]",0.0
"startup[8038 solar,20]",0.0
"startup[8038 solar,21]",0.0
"startup[8038 solar,22]",0.0
"startup[8038 solar,23]",0.0
"startup[8038 solar,24]",1.0
"startup[8039 onwind,1]",1.0
"startup[8039 onwind,2]",0.0
"startup[8039 onwind,3]",0.0
"startup[8039 onwind,4]",0.0
"startup[8039 onwind,5]",0.0
"startup[8039 onwind,6]",0.0
"startup[8039 onwind,7]",0.0
"startup[8039 onwind,8]",0.0
"startup[8039 onwind,9]",0.0
"startup[8039 onwind,10]",0.0
"startup[8039 onwind,11]",0.0
"startup[8039 onwind,12]",0.0
"startup[8039 onwind,13]",0.0
"startup[8039 onwind,14]",0.0
"startup[8039 onwind,15]",0.0
"startup[8039 onwind,16]",0.0
"startup[8039 onwind,17]",0.0
"startup[8039 onwind,18]",0.0
"startup[8039 onwind,19]",0.0
"startup[8039 onwind,20]",0.0
"startup[8039 onwind,21]",0.0
"startup[8039 onwind,22]",0.0
"startup[8039 onwind,23]",0.0
"startup[8039 onwind,24]",0.0
"startup[8039 solar,1]",0.0
"startup[8039 solar,2]",1.0
"startup[8039 solar,3]",0.0
"startup[8039 solar,4]",0.0
"startup[8039 solar,5]",0.0
"startup[8039 solar,6]",0.0
"startup[8039 solar,7]",0.0
"startup[8039 solar,8]",1.0
"startup[8039 solar,9]",0.0
"startup[8039 solar,10]",0.0
"startup[8039 solar,11]",0.0
"startup[8039 solar,12]",0.0
"startup[8039 solar,13]",0.0
"startup[8039 solar,14]",0.0
"startup[8039 solar,15]",0.0
"startup[8039 solar,16]",0.0
"startup[8039 solar,17]",0.0
"startup[8039 solar,18]",0.0
"startup[8039 solar,19]",0.0
"startup[8039 solar,20]",0.0
"startup[8039 solar,21]",0.0
"startup[8039 solar,22]",0.0
"startup[8039 solar,23]",1.0
"startup[8039 solar,24]",1.0
"startup[8040 onwind,1]",1.0
"startup[8040 onwind,2]",0.0
"startup[8040 onwind,3]",0.0
"startup[8040 onwind,4]",0.0
"startup[8040 onwind,5]",0.0
"startup[8040 onwind,6]",0.0
"startup[8040 onwind,7]",0.0
"startup[8040 onwind,8]",0.0
"startup[8040 onwind,9]",0.0
"startup[8040 onwind,10]",0.0
"startup[8040 onwind,11]",0.0
"startup[8040 onwind,12]",0.0
"startup[8040 onwind,13]",0.0
"startup[8040 onwind,14]",0.0
"startup[8040 onwind,15]",0.0
"startup[8040 onwind,16]",0.0
"startup[8040 onwind,17]",0.0
"startup[8040 onwind,18]",0.0
"startup[8040 onwind,19]",0.0
"startup[8040 onwind,20]",0.0
"startup[8040 onwind,21]",0.0
"startup[8040 onwind,22]",0.0
"startup[8040 onwind,23]",0.0
"startup[8040 onwind,24]",0.0
"startup[8040 solar,1]",0.0
"startup[8040 solar,2]",0.0
"startup[8040 solar,3]",0.0
"startup[8040 solar,4]",0.0
"startup[8040 solar,5]",0.0
"startup[8040 solar,6]",0.0
"startup[8040 solar,7]",0.0
"startup[8040 solar,8]",1.0
"startup[8040 solar,9]",0.0
"startup[8040 solar,10]",0.0
"startup[8040 solar,11]",0.0
"startup[8040 solar,12]",0.0
"startup[8040 solar,13]",0.0
"startup[8040 solar,14]",0.0
"startup[8040 solar,15]",0.0
"startup[8040 solar,16]",0.0
"startup[8040 solar,17]",0.0
"startup[8040 solar,18]",0.0
"startup[8040 solar,19]",0.0
"startup[8040 solar,20]",0.0
"startup[8040 solar,21]",0.0
"startup[8040 solar,22]",0.0
"startup[8040 solar,23]",0.0
"startup[8040 solar,24]",1.0
"startup[8042 offwind-ac,1]",1.0
"startup[8042 offwind-ac,2]",0.0
"startup[8042 offwind-ac,3]",0.0
"startup[8042 offwind-ac,4]",0.0
"startup[8042 offwind-ac,5]",0.0
"startup[8042 offwind-ac,6]",0.0
"startup[8042 offwind-ac,7]",0.0
"startup[8042 offwind-ac,8]",0.0
"startup[8042 offwind-ac,9]",0.0
"startup[8042 offwind-ac,10]",0.0
"startup[8042 offwind-ac,11]",0.0
"startup[8042 offwind-ac,12]",0.0
"startup[8042 offwind-ac,13]",0.0
"startup[8042 offwind-ac,14]",0.0
"startup[8042 offwind-ac,15]",0.0
"startup[8042 offwind-ac,16]",0.0
"startup[8042 offwind-ac,17]",0.0
"startup[8042 offwind-ac,18]",0.0
"startup[8042 offwind-ac,19]",0.0
"startup[8042 offwind-ac,20]",0.0
"startup[8042 offwind-ac,21]",0.0
"startup[8042 offwind-ac,22]",0.0
"startup[8042 offwind-ac,23]",0.0
"startup[8042 offwind-ac,24]",0.0
"startup[8042 onwind,1]",1.0
"startup[8042 onwind,2]",0.0
"startup[8042 onwind,3]",0.0
"startup[8042 onwind,4]",0.0
"startup[8042 onwind,5]",0.0
"startup[8042 onwind,6]",0.0
"startup[8042 onwind,7]",0.0
"startup[8042 onwind,8]",0.0
"startup[8042 onwind,9]",0.0
"startup[8042 onwind,10]",0.0
"startup[8042 onwind,11]",0.0
"startup[8042 onwind,12]",0.0
"startup[8042 onwind,13]",0.0
"startup[8042 onwind,14]",0.0
"startup[8042 onwind,15]",0.0
"startup[8042 onwind,16]",0.0
"startup[8042 onwind,17]",0.0
"startup[8042 onwind,18]",0.0
"startup[8042 onwind,19]",0.0
"startup[8042 onwind,20]",0.0
"startup[8042 onwind,21]",0.0
"startup[8042 onwind,22]",0.0
"startup[8042 onwind,23]",0.0
"startup[8042 onwind,24]",0.0
"startup[8042 solar,1]",0.0
"startup[8042 solar,2]",0.0
"startup[8042 solar,3]",0.0
"startup[8042 solar,4]",0.0
"startup[8042 solar,5]",0.0
"startup[8042 solar,6]",0.0
"startup[8042 solar,7]",0.0
"startup[8042 solar,8]",1.0
"startup[8042 solar,9]",0.0
"startup[8042 solar,10]",0.0
"startup[8042 solar,11]",0.0
"startup[8042 solar,12]",0.0
"startup[8042 solar,13]",0.0
"startup[8042 solar,14]",0.0
"startup[8042 solar,15]",0.0
"startup[8042 solar,16]",0.0
"startup[8042 solar,17]",0.0
"startup[8042 solar,18]",0.0
"startup[8042 solar,19]",0.0
"startup[8042 solar,20]",0.0
"startup[8042 solar,21]",0.0
"startup[8042 solar,22]",0.0
"startup[8042 solar,23]",0.0
"startup[8042 solar,24]",1.0
"startup[8099 onwind,1]",1.0
"startup[8099 onwind,2]",0.0
"startup[8099 onwind,3]",0.0
"startup[8099 onwind,4]",0.0
