id,t,p,q
44790,12,220.0,0.5
44791,12,220.0,0.3
44792,12,220.0,2.4
44793,12,220.0,0.9
44794,12,220.0,0.2
44795,12,220.0,1.8
44796,12,220.0,0.7
44797,12,217.0,0.5
44798,12,210.0,0.4
44799,12,210.0,1.7
44800,12,210.0,0.3
44801,12,210.0,0.2
44802,12,200.01,12.1
44803,12,200.0,1.3
44804,12,200.0,0.7
44805,12,200.0,0.1
44806,12,200.0,4.5
44807,12,200.0,0.8
44808,12,200.0,3.4
44809,12,200.0,10.5
44810,12,200.0,1.3
44811,12,200.0,3.3
44812,12,200.0,2.8
44813,12,200.0,0.1
44814,12,200.0,0.1
44815,12,200.0,0.3
44816,12,200.0,0.3
44817,12,200.0,0.5
44818,12,200.0,0.2
44819,12,200.0,0.1
44820,12,200.0,1.6
44821,12,200.0,0.7
44822,12,200.0,0.2
44823,12,200.0,1.3
44824,12,200.0,1.0
44825,12,200.0,0.4
44826,12,200.0,0.8
44827,12,200.0,0.5
44828,12,200.0,0.2
44829,12,200.0,0.2
44830,12,200.0,0.7
44831,12,200.0,0.6
44832,12,200.0,10.2
44833,12,200.0,0.7
44834,12,200.0,53.7
44835,12,200.0,1.8
44836,12,200.0,0.2
44837,12,200.0,1.4
44838,12,200.0,0.9
44839,12,200.0,1.2
44840,12,200.0,0.5
44841,12,190.0,2.3
44842,12,185.0,1.0
44843,12,185.0,2.2
44844,12,185.0,1.0
44845,12,181.0,0.1
44846,12,180.0,1.2
44847,12,180.0,4.5
44848,12,180.0,7.0
44849,12,180.0,26.1
44850,12,180.0,1.8
44851,12,180.0,31.1
44852,12,180.0,49.2
44853,12,180.0,9.4
44854,12,180.0,0.2
44855,12,180.0,0.8
44856,12,180.0,0.1
44857,12,180.0,8.2
44858,12,178.81,100.0
44859,12,178.81,50.5
44860,12,178.81,100.0
44861,12,176.0,2.7
44862,12,175.0,1.8
44863,12,174.42,9.5
44864,12,173.81,12.4
44865,12,173.81,75.0
44866,12,169.14,93.1
44867,12,169.14,0.7
44868,12,169.14,0.2
44869,12,168.81,45.7
44870,12,166.0,0.6
44871,12,165.0,15.9
44872,12,161.43,48.8
44873,12,161.43,0.3
44874,12,161.43,0.1
44875,12,160.0,41.6
44876,12,160.0,3.1
44877,12,151.0,0.8
44878,12,150.0,7.2
44879,12,150.0,1.5
44880,12,150.0,8.0
44881,12,150.0,0.6
44882,12,150.0,0.4
44883,12,150.0,0.2
44884,12,140.07,108.7
44885,12,140.07,158.4
44886,12,140.0,4.9
44887,12,137.0,1.5
44888,12,130.0,0.8
44889,12,130.0,1.0
44890,12,130.0,10.0
44891,12,129.4,1.0
44892,12,126.4,1.0
44893,12,120.0,20.0
44894,12,120.0,0.8
44895,12,110.0,28.3
44896,12,110.0,0.6
44897,12,110.0,0.8
44898,12,110.0,0.4
44899,12,110.0,1.6
44900,12,110.0,40.5
44901,12,110.0,69.6
44902,12,110.0,24.7
44903,12,110.0,3.2
44904,12,110.0,0.3
44905,12,110.0,22.6
44906,12,110.0,8.0
44907,12,110.0,0.1
44908,12,110.0,0.1
44909,12,110.0,0.5
44910,12,110.0,1.0
44911,12,110.0,0.2
44912,12,110.0,7.7
44913,12,110.0,1.9
44914,12,109.0,10.0
44915,12,100.0,2.2
44916,12,99.0,10.0
44917,12,99.0,30.0
44918,12,99.0,13.9
44919,12,97.8,18.2
44920,12,97.0,20.0
44921,12,94.99,8.9
44922,12,94.99,0.6
44923,12,94.99,0.4
44924,12,94.99,4.2
44925,12,94.99,6.3
44926,12,92.0,8.7
44927,12,92.0,13.9
44928,12,90.0,33.7
44929,12,89.0,10.1
44930,12,87.5,33.8
44931,12,85.0,33.4
44932,12,85.0,8.6
44933,12,85.0,14.0
44934,12,84.99,4.9
44935,12,84.99,9.1
44936,12,84.99,5.6
44937,12,82.5,33.9
44938,12,81.99,8.8
44939,12,81.99,10.0
44940,12,81.99,0.4
44941,12,81.0,10.0
44942,12,80.0,33.9
44943,12,79.99,6.5
44944,12,79.99,4.6
44945,12,79.99,8.1
44946,12,78.0,2.5
44947,12,78.0,3.0
44948,12,78.0,1.2
44949,12,78.0,0.9
44950,12,78.0,20.0
44951,12,78.0,3.2
44952,12,77.8,9.0
44953,12,74.99,7.4
44954,12,74.99,6.2
44955,12,74.99,5.4
44956,12,71.99,0.3
44957,12,71.99,11.7
44958,12,71.99,0.2
44959,12,71.99,5.4
44960,12,71.99,1.7
44961,12,70.0,20.0
44962,12,69.99,0.8
44963,12,69.99,2.2
44964,12,69.99,16.2
44965,12,69.07,7.5
44966,12,66.07,7.5
44967,12,63.6,6.2
44968,12,63.07,7.5
44969,12,62.63,4.5
44970,12,62.01,1.5
44971,12,62.01,8.5
44972,12,62.01,7.5
44973,12,62.01,22.5
44974,12,61.0,20.0
44975,12,60.07,7.5
44976,12,60.01,6.0
44977,12,60.01,5.2
44978,12,60.01,8.8
44979,12,60.0,3.0
44980,12,60.0,3.1
44981,12,60.0,2.1
44982,12,60.0,10.8
44983,12,60.0,4.6
44984,12,60.0,1.5
44985,12,60.0,25.0
44986,12,60.0,1.9
44987,12,59.85,6.2
44988,12,57.81,3.3
44989,12,57.81,3.3
44990,12,57.63,4.5
44991,12,56.1,6.2
44992,12,54.63,4.5
44993,12,54.0,9.2
44994,12,54.0,19.0
44995,12,52.63,4.5
44996,12,52.35,6.2
44997,12,50.81,3.3
44998,12,50.81,3.3
44999,12,50.0,30.0
45000,12,49.63,3.0
45001,12,49.0,10.0
45002,12,49.0,10.0
45003,12,48.6,6.0
45004,12,47.63,3.0
45005,12,46.2,30.0
45006,12,43.81,3.4
45007,12,43.81,3.4
45008,12,43.6,20.0
45009,12,43.0,20.0
45010,12,42.63,3.0
45011,12,42.1,220.0
45012,12,41.89,220.0
45013,12,41.68,220.0
45014,12,41.43,220.0
45015,12,40.3,89.0
45016,12,40.0,35.0
45017,12,39.3,25.0
45018,12,39.0,10.0
45019,12,38.1,190.0
45020,12,38.07,25.0
45021,12,38.0,20.0
45022,12,37.97,205.0
45023,12,37.84,205.0
45024,12,37.63,3.0
45025,12,37.35,20.0
45026,12,36.2,78.0
45027,12,34.2,72.0
45028,12,34.03,72.0
45029,12,33.86,72.0
45030,12,33.0,20.0
45031,12,31.1,20.0
45032,12,30.3,89.0
45033,12,30.0,52.0
45034,12,30.0,20.0
45035,12,30.0,40.0
45036,12,27.96,46.2
45037,12,27.87,6.4
45038,12,27.3,89.0
45039,12,25.3,138.0
45040,12,25.19,138.0
45041,12,25.08,138.0
45042,12,25.01,340.0
45043,12,24.97,138.0
45044,12,24.85,20.0
45045,12,24.3,89.0
45046,12,20.0,30.0
45047,12,18.6,40.0
45048,12,18.01,209.9
45049,12,15.0,30.0
45050,12,15.0,100.0
45051,12,15.0,33.0
45052,12,15.0,73.0
45053,12,10.0,30.0
45054,12,9.99,33.0
45055,12,9.99,73.0
45056,12,5.0,50.0
45057,12,5.0,30.0
45058,12,2.8,10.4
45059,12,2.0,1.0
45060,12,1.0,0.1
45061,12,0.5,91.3
45062,12,0.31,91.3
45063,12,0.2,126.0
45064,12,0.18,126.0
45065,12,0.1,30.0
45066,12,0.1,76.0
45067,12,0.09,76.0
45068,12,0.04,91.3
45069,12,0.0,94.3
45070,12,0.0,0.3
45071,12,0.0,0.5
45072,12,0.0,0.1
45073,12,0.0,0.1
45074,12,-0.94,18.0
45075,12,-1.0,18.0
45076,12,-1.0,1.3
45077,12,-1.26,94.3
45078,12,-5.0,1.0
45079,12,-5.12,114.6
45080,12,-5.13,60.8
45081,12,-5.14,53.8
45082,12,-7.01,60.8
45083,12,-7.02,55.8
45084,12,-15.5,30.9
45085,12,-19.92,20.0
45086,12,-20.0,17.4
45087,12,-24.92,19.6
45088,12,-25.0,4.0
45089,12,-29.99,116.6
45090,12,-30.0,69.9
45091,12,-34.92,20.0
45092,12,-40.0,180.0
45093,12,-50.0,53.1
45094,12,-51.0,4.9
45095,12,-51.0,30.3
45096,12,-100.0,920.4
45097,12,-499.0,0.1
45098,12,-499.0,0.1
45099,12,-499.0,0.3
45100,12,-500.0,0.9
45101,12,-500.0,169.6
45102,12,-500.0,6779.0
45103,12,-500.0,186.0
45104,12,-500.0,-8.2
45105,12,-500.0,-9.5
45106,12,-150.0,-0.1
45107,12,-150.0,-0.1
45108,12,-150.0,-0.2
45109,12,-150.0,-0.5
45110,12,-150.0,-0.5
45111,12,-120.0,-45.0
45112,12,-120.0,-64.7
45113,12,-100.0,-0.5
45114,12,-100.0,-2.4
45115,12,-100.0,-3.7
45116,12,-100.0,-0.8
45117,12,-100.0,-1.2
45118,12,-100.0,-3.0
45119,12,-100.0,-11.2
45120,12,-100.0,-0.2
45121,12,-100.0,-8.0
45122,12,-100.0,-6.6
45123,12,-100.0,-3.4
45124,12,-100.0,-87.9
45125,12,-100.0,-0.6
45126,12,-100.0,-19.0
45127,12,-100.0,-10.9
45128,12,-100.0,-0.1
45129,12,-100.0,-197.1
45130,12,-100.0,-13.0
45131,12,-60.0,-6.1
45132,12,-60.0,-26.8
45133,12,-60.0,-2.5
45134,12,-60.0,-1.3
45135,12,-60.0,-4.5
45136,12,-50.0,-29.1
45137,12,-50.0,-2.6
45138,12,-50.0,-5.0
45139,12,-50.0,-1.0
45140,12,-50.0,-2.9
45141,12,-50.0,-1.5
45142,12,-50.0,-0.5
45143,12,-50.0,-0.5
45144,12,-50.0,-0.3
45145,12,-50.0,-0.2
45146,12,-50.0,-0.6
45147,12,-50.0,-0.2
45148,12,-50.0,-1.0
45149,12,-50.0,-21.7
45150,12,-50.0,-6.9
45151,12,-50.0,-11.6
45152,12,-50.0,-14.5
45153,12,-50.0,-1.2
45154,12,-50.0,-9.4
45155,12,-50.0,-5.0
45156,12,-50.0,-16.5
45157,12,-50.0,-0.2
45158,12,-50.0,-2.4
45159,12,-50.0,-4.1
45160,12,-50.0,-0.4
45161,12,-50.0,-15.6
45162,12,-50.0,-0.4
45163,12,-50.0,-6.0
45164,12,-50.0,-12.7
45165,12,-50.0,-1.1
45166,12,-50.0,-1.2
45167,12,-50.0,-1.6
45168,12,-50.0,-0.2
45169,12,-50.0,-1.4
45170,12,-50.0,-0.2
45171,12,-50.0,-2.9
45172,12,-50.0,-3.0
45173,12,-50.0,-0.5
45174,12,-50.0,-1.2
45175,12,-50.0,-0.6
45176,12,-50.0,-1.0
45177,12,-50.0,-1.0
45178,12,-50.0,-1.3
45179,12,-50.0,-1.2
45180,12,-50.0,-0.3
45181,12,-50.0,-2.5
45182,12,-50.0,-27.6
45183,12,-44.0,-2.5
45184,12,-40.0,-40.5
45185,12,-40.0,-19.0
45186,12,-40.0,-0.9
45187,12,-40.0,-40.0
45188,12,-40.0,-37.0
45189,12,-38.49,-11.9
45190,12,-30.1,-24.5
45191,12,-30.01,-25.8
45192,12,-30.0,-2.3
45193,12,-30.0,-33.7
45194,12,-27.8,-3.4
45195,12,-25.0,-9.4
45196,12,-25.0,-63.3
45197,12,-25.0,-3.4
45198,12,-25.0,-4.5
45199,12,-25.0,-5.6
45200,12,-25.0,-6.4
45201,12,-25.0,-3.7
45202,12,-25.0,-10.1
45203,12,-25.0,-6.3
45204,12,-25.0,-9.1
45205,12,-25.0,-16.8
45206,12,-25.0,-13.6
45207,12,-25.0,-25.6
45208,12,-25.0,-3.1
45209,12,-25.0,-3.5
45210,12,-25.0,-11.5
45211,12,-25.0,-0.6
45212,12,-25.0,-0.2
45213,12,-25.0,-4.3
45214,12,-25.0,-3.5
45215,12,-25.0,-1.6
45216,12,-25.0,-0.6
45217,12,-25.0,-1.5
45218,12,-25.0,-4.5
45219,12,-25.0,-0.3
45220,12,-25.0,-126.8
45221,12,-25.0,-42.6
45222,12,-25.0,-19.0
45223,12,-25.0,-49.3
45224,12,-25.0,-21.0
45225,12,-25.0,-5.2
45226,12,-25.0,-18.0
45227,12,-25.0,-27.4
45228,12,-25.0,-8.5
45229,12,-25.0,-2.6
45230,12,-25.0,-17.9
45231,12,-25.0,-5.1
45232,12,-25.0,-1.3
45233,12,-25.0,-0.6
45234,12,-25.0,-0.9
45235,12,-25.0,-11.3
45236,12,-25.0,-17.6
45237,12,-25.0,-17.6
45238,12,-25.0,-7.6
45239,12,-25.0,-0.4
45240,12,-25.0,-2.2
45241,12,-23.3,-2.1
45242,12,-20.01,-13.2
45243,12,-20.0,-0.3
45244,12,-20.0,-0.3
45245,12,-20.0,-0.5
45246,12,-20.0,-0.3
45247,12,-20.0,-0.4
45248,12,-20.0,-0.3
45249,12,-20.0,-1.6
45250,12,-20.0,-0.3
45251,12,-20.0,-0.3
45252,12,-20.0,-0.3
45253,12,-20.0,-0.5
45254,12,-20.0,-0.4
45255,12,-20.0,-0.4
45256,12,-20.0,-0.6
45257,12,-20.0,-0.1
45258,12,-20.0,-0.2
45259,12,-20.0,-0.4
45260,12,-20.0,-34.5
45261,12,-20.0,-0.2
45262,12,-20.0,-0.7
45263,12,-20.0,-0.3
45264,12,-20.0,-0.3
45265,12,-20.0,-1.8
45266,12,-20.0,-8.3
45267,12,-20.0,-1.8
45268,12,-20.0,-73.6
45269,12,-20.0,-3.9
45270,12,-20.0,-1.5
45271,12,-20.0,-1.2
45272,12,-20.0,-7.4
45273,12,-20.0,-3.4
45274,12,-20.0,-6.9
45275,12,-20.0,-43.7
45276,12,-20.0,-26.0
45277,12,-20.0,-8.7
45278,12,-20.0,-0.7
45279,12,-20.0,-0.7
45280,12,-20.0,-0.4
45281,12,-20.0,-0.6
45282,12,-20.0,-0.4
45283,12,-20.0,-10.1
45284,12,-20.0,-9.4
45285,12,-20.0,-24.7
45286,12,-20.0,-8.7
45287,12,-20.0,-2.3
45288,12,-20.0,-2.5
45289,12,-20.0,-15.1
45290,12,-20.0,-2.3
45291,12,-20.0,-4.3
45292,12,-20.0,-156.9
45293,12,-20.0,-21.6
45294,12,-20.0,-0.2
45295,12,-20.0,-0.5
45296,12,-20.0,-0.1
45297,12,-20.0,-7.6
45298,12,-20.0,-4.5
45299,12,-20.0,-9.6
45300,12,-20.0,-0.1
45301,12,-20.0,-3.3
45302,12,-20.0,-1.4
45303,12,-20.0,-78.3
45304,12,-20.0,-7.9
45305,12,-20.0,-10.1
45306,12,-20.0,-7.2
45307,12,-20.0,-8.1
45308,12,-20.0,-20.9
45309,12,-20.0,-2.9
45310,12,-20.0,-2.7
45311,12,-20.0,-2.9
45312,12,-20.0,-3.1
45313,12,-20.0,-2.7
45314,12,-20.0,-2.5
45315,12,-20.0,-2.5
45316,12,-20.0,-1.6
45317,12,-20.0,-2.7
45318,12,-20.0,-3.3
45319,12,-20.0,-2.1
45320,12,-20.0,-2.5
45321,12,-20.0,-7.2
45322,12,-20.0,-3.1
45323,12,-20.0,-4.0
45324,12,-20.0,-2.7
45325,12,-20.0,-1.5
45326,12,-20.0,-1.3
45327,12,-20.0,-0.7
45328,12,-20.0,-1.5
45329,12,-20.0,-0.5
45330,12,-20.0,-1.4
45331,12,-20.0,-0.5
45332,12,-20.0,-0.8
45333,12,-20.0,-2.8
45334,12,-20.0,-2.5
45335,12,-20.0,-0.4
45336,12,-20.0,-2.4
45337,12,-20.0,-1.2
45338,12,-20.0,-0.4
45339,12,-20.0,-0.6
45340,12,-20.0,-5.7
45341,12,-20.0,-0.5
45342,12,-20.0,-55.6
45343,12,-20.0,-0.3
45344,12,-20.0,-10.2
45345,12,-20.0,-16.6
45346,12,-20.0,-3.6
45347,12,-20.0,-4.7
45348,12,-20.0,-20.8
45349,12,-20.0,-14.3
45350,12,-20.0,-29.9
45351,12,-20.0,-1.6
45352,12,-20.0,-122.1
45353,12,-20.0,-0.2
45354,12,-20.0,-0.2
45355,12,-20.0,-1.3
45356,12,-20.0,-0.5
45357,12,-20.0,-1.5
45358,12,-20.0,-1.8
45359,12,-20.0,-0.7
45360,12,-20.0,-1.4
45361,12,-20.0,-0.7
45362,12,-20.0,-2.2
45363,12,-20.0,-2.2
45364,12,-20.0,-2.7
45365,12,-20.0,-0.4
45366,12,-20.0,-1.8
45367,12,-20.0,-0.8
45368,12,-20.0,-0.7
45369,12,-20.0,-0.5
45370,12,-20.0,-0.8
45371,12,-20.0,-0.5
45372,12,-20.0,-1.5
45373,12,-20.0,-0.5
45374,12,-20.0,-2.8
45375,12,-20.0,-2.8
45376,12,-20.0,-0.5
45377,12,-20.0,-1.3
45378,12,-20.0,-1.2
45379,12,-20.0,-14.8
45380,12,-20.0,-0.5
45381,12,-20.0,-0.2
45382,12,-20.0,-0.9
45383,12,-20.0,-0.1
45384,12,-20.0,-0.3
45385,12,-20.0,-0.3
45386,12,-20.0,-0.7
45387,12,-20.0,-0.1
45388,12,-20.0,-0.1
45389,12,-20.0,-0.1
45390,12,-20.0,-1.2
45391,12,-20.0,-0.6
45392,12,-20.0,-0.3
45393,12,-20.0,-1.3
45394,12,-20.0,-0.6
45395,12,-20.0,-0.2
45396,12,-20.0,-0.2
45397,12,-20.0,-0.1
45398,12,-20.0,-0.3
45399,12,-20.0,-1.2
45400,12,-20.0,-0.3
45401,12,-20.0,-0.5
45402,12,-20.0,-0.2
45403,12,-20.0,-0.3
45404,12,-20.0,-0.2
45405,12,-20.0,-0.4
45406,12,-20.0,-1.5
45407,12,-20.0,-0.4
45408,12,-20.0,-0.4
45409,12,-20.0,-1.1
45410,12,-20.0,-0.3
45411,12,-20.0,-4.6
45412,12,-20.0,-6.9
45413,12,-20.0,-21.0
45414,12,-20.0,-2.0
45415,12,-20.0,-21.0
45416,12,-20.0,-0.7
45417,12,-20.0,-0.5
45418,12,-20.0,-5.6
45419,12,-20.0,-0.5
45420,12,-20.0,-0.2
45421,12,-20.0,-1.9
45422,12,-20.0,-1.5
45423,12,-20.0,-0.8
45424,12,-20.0,-1.5
45425,12,-20.0,-1.5
45426,12,-20.0,-1.9
45427,12,-20.0,-1.5
45428,12,-20.0,-0.8
45429,12,-20.0,-0.2
45430,12,-20.0,-1.6
45431,12,-20.0,-1.0
45432,12,-20.0,-2.4
45433,12,-20.0,-1.8
45434,12,-20.0,-1.0
45435,12,-20.0,-5.7
45436,12,-20.0,-2.4
45437,12,-20.0,-0.1
45438,12,-20.0,-45.5
45439,12,-20.0,-1.5
45440,12,-20.0,-4.4
45441,12,-20.0,-0.1
45442,12,-20.0,-9.7
45443,12,-20.0,-0.2
45444,12,-20.0,-9.6
45445,12,-20.0,-10.7
45446,12,-20.0,-16.4
45447,12,-20.0,-3.5
45448,12,-20.0,-2.7
45449,12,-20.0,-1.6
45450,12,-20.0,-3.1
45451,12,-20.0,-1.6
45452,12,-20.0,-8.4
45453,12,-20.0,-12.9
45454,12,-20.0,-0.1
45455,12,-20.0,-2.0
45456,12,-20.0,-0.5
45457,12,-20.0,-1.5
45458,12,-20.0,-0.4
45459,12,-20.0,-0.7
45460,12,-20.0,-0.7
45461,12,-20.0,-1.2
45462,12,-20.0,-1.7
45463,12,-20.0,-2.3
45464,12,-20.0,-0.3
45465,12,-20.0,-1.1
45466,12,-20.0,-2.0
45467,12,-20.0,-8.3
45468,12,-20.0,-0.5
45469,12,-19.99,-9.7
45470,12,-19.99,-2.9
45471,12,-19.99,-31.8
45472,12,-19.99,-0.4
45473,12,-19.99,-1.0
45474,12,-19.99,-1.8
45475,12,-19.99,-1.5
45476,12,-19.99,-3.5
45477,12,-19.99,-1.8
45478,12,-19.99,-1.7
45479,12,-19.99,-1.1
45480,12,-19.99,-34.3
45481,12,-19.99,-34.3
45482,12,-19.99,-3.4
45483,12,-19.99,-34.3
45484,12,-19.99,-31.4
45485,12,-19.99,-25.4
45486,12,-19.99,-1.7
45487,12,-19.99,-12.6
45488,12,-19.99,-5.0
45489,12,-19.99,-0.8
45490,12,-19.99,-0.8
45491,12,-19.99,-1.0
45492,12,-19.99,-1.3
45493,12,-19.99,-1.4
45494,12,-19.99,-1.8
45495,12,-19.99,-0.9
45496,12,-19.99,-60.6
45497,12,-19.99,-9.5
45498,12,-19.99,-46.0
45499,12,-19.99,-42.3
45500,12,-19.99,-0.3
45501,12,-19.99,-0.5
45502,12,-19.99,-0.5
45503,12,-19.99,-0.3
45504,12,-19.99,-0.9
45505,12,-19.99,-0.2
45506,12,-19.99,-0.6
45507,12,-19.99,-1.2
45508,12,-19.99,-1.0
45509,12,-19.99,-6.7
45510,12,-19.99,-0.3
45511,12,-19.99,-0.5
45512,12,-19.99,-0.5
45513,12,-19.99,-0.6
45514,12,-19.99,-0.7
45515,12,-19.99,-2.7
45516,12,-19.99,-7.3
45517,12,-19.99,-134.3
45518,12,-19.99,-0.3
45519,12,-19.99,-1.5
45520,12,-19.99,-0.6
45521,12,-19.99,-0.7
45522,12,-19.99,-2.9
45523,12,-19.99,-1.8
45524,12,-19.99,-26.3
45525,12,-19.99,-1.5
45526,12,-19.99,-1.5
45527,12,-19.99,-19.8
45528,12,-19.99,-0.9
45529,12,-19.99,-0.3
45530,12,-19.99,-1.9
45531,12,-19.99,-2.0
45532,12,-19.99,-12.8
45533,12,-19.99,-2.9
45534,12,-19.99,-1.4
45535,12,-19.99,-0.6
45536,12,-19.99,-1.1
45537,12,-19.99,-1.4
45538,12,-19.99,-7.1
45539,12,-19.99,-3.8
45540,12,-19.99,-1.1
45541,12,-19.99,-3.8
45542,12,-19.99,-1.9
45543,12,-19.99,-0.8
45544,12,-19.99,-1.4
45545,12,-19.99,-1.5
45546,12,-19.99,-4.8
45547,12,-19.99,-1.7
45548,12,-19.99,-1.9
45549,12,-19.99,-23.1
45550,12,-19.99,-0.1
45551,12,-19.99,-1.7
45552,12,-19.99,-1.2
45553,12,-19.99,-0.6
45554,12,-19.99,-1.5
45555,12,-19.99,-0.6
45556,12,-19.99,-2.2
45557,12,-19.99,-0.4
45558,12,-19.99,-1.6
45559,12,-19.99,-0.4
45560,12,-19.99,-1.5
45561,12,-19.99,-0.4
45562,12,-19.99,-0.4
45563,12,-19.99,-1.4
45564,12,-19.99,-1.8
45565,12,-19.99,-1.1
45566,12,-19.99,-1.4
45567,12,-19.99,-0.3
45568,12,-19.99,-1.1
45569,12,-19.99,-11.6
45570,12,-19.99,-2.7
45571,12,-19.99,-0.6
45572,12,-19.99,-0.5
45573,12,-19.99,-0.6
45574,12,-19.99,-0.8
45575,12,-19.99,-0.7
45576,12,-19.99,-1.9
45577,12,-17.0,-10.0
45578,12,-17.0,-49.5
45579,12,-16.0,-15.0
45580,12,-15.2,-3.7
45581,12,-15.0,-1.3
45582,12,-15.0,-1.7
45583,12,-15.0,-2.3
45584,12,-15.0,-0.6
45585,12,-15.0,-1.0
45586,12,-15.0,-1.4
45587,12,-15.0,-11.6
45588,12,-15.0,-1.0
45589,12,-15.0,-1.2
45590,12,-15.0,-1.3
45591,12,-15.0,-21.3
45592,12,-15.0,-0.8
45593,12,-15.0,-7.5
45594,12,-15.0,-0.1
45595,12,-15.0,-0.3
45596,12,-15.0,-0.5
45597,12,-15.0,-3.9
45598,12,-15.0,-4.3
45599,12,-15.0,-0.8
45600,12,-15.0,-1.1
45601,12,-15.0,-0.4
45602,12,-15.0,-0.7
45603,12,-15.0,-0.8
45604,12,-15.0,-0.8
45605,12,-15.0,-4.7
45606,12,-15.0,-4.7
45607,12,-15.0,-5.7
45608,12,-15.0,-3.8
45609,12,-15.0,-2.0
45610,12,-15.0,-0.6
45611,12,-15.0,-0.5
45612,12,-15.0,-2.8
45613,12,-15.0,-6.9
45614,12,-15.0,-0.3
45615,12,-15.0,-1.2
45616,12,-15.0,-0.3
45617,12,-15.0,-0.5
45618,12,-15.0,-0.4
45619,12,-15.0,-2.9
45620,12,-15.0,-0.5
45621,12,-15.0,-7.8
45622,12,-15.0,-0.5
45623,12,-15.0,-0.1
45624,12,-15.0,-0.7
45625,12,-15.0,-7.8
45626,12,-15.0,-0.4
45627,12,-15.0,-1.5
45628,12,-15.0,-2.3
45629,12,-15.0,-14.7
45630,12,-15.0,-0.9
45631,12,-15.0,-0.7
45632,12,-15.0,-2.1
45633,12,-15.0,-2.0
45634,12,-15.0,-15.8
45635,12,-15.0,-0.9
45636,12,-15.0,-2.5
45637,12,-15.0,-0.3
45638,12,-15.0,-2.8
45639,12,-10.1,-2.8
45640,12,-10.1,-0.5
45641,12,-10.1,-3.9
45642,12,-10.01,-0.2
45643,12,-10.01,-2.4
45644,12,-10.01,-8.1
45645,12,-10.01,-1.5
45646,12,-10.01,-6.7
45647,12,-10.0,-866.7
45648,12,-10.0,-791.0
45649,12,-10.0,-1004.0
45650,12,-10.0,-16.0
45651,12,-10.0,-5.4
45652,12,-10.0,-3.1
45653,12,-10.0,-3.0
45654,12,-10.0,-43.0
45655,12,-10.0,-16.8
45656,12,-10.0,-2.6
45657,12,-10.0,-7.7
45658,12,-10.0,-0.9
45659,12,-10.0,-2.3
45660,12,-10.0,-0.3
45661,12,-10.0,-20.0
45662,12,-10.0,-45.0
45663,12,-10.0,-19.0
45664,12,-10.0,-0.4
45665,12,-10.0,-0.9
45666,12,-10.0,-9.6
45667,12,-10.0,-3.5
45668,12,-10.0,-13.9
45669,12,-10.0,-1.9
45670,12,-10.0,-0.8
45671,12,-10.0,-24.7
45672,12,-10.0,-3.9
45673,12,-10.0,-6.8
45674,12,-10.0,-1.3
45675,12,-10.0,-34.9
45676,12,-10.0,-11.6
45677,12,-10.0,-0.6
45678,12,-10.0,-1.9
45679,12,-10.0,-5.8
45680,12,-10.0,-4.7
45681,12,-10.0,-29.2
45682,12,-10.0,-1.4
45683,12,-10.0,-34.5
45684,12,-10.0,-29.7
45685,12,-10.0,-8.0
45686,12,-10.0,-0.3
45687,12,-10.0,-28.1
45688,12,-10.0,-33.0
45689,12,-10.0,-25.0
45690,12,-10.0,-34.3
45691,12,-10.0,-4.8
45692,12,-10.0,-5.0
45693,12,-10.0,-106.2
45694,12,-10.0,-7.7
45695,12,-10.0,-0.9
45696,12,-10.0,-2.4
45697,12,-10.0,-0.6
45698,12,-10.0,-5.7
45699,12,-10.0,-0.9
45700,12,-10.0,-5.6
45701,12,-10.0,-3.0
45702,12,-10.0,-5.7
45703,12,-10.0,-18.7
45704,12,-10.0,-2.3
45705,12,-10.0,-0.3
45706,12,-10.0,-31.5
45707,12,-10.0,-4.5
45708,12,-10.0,-2.6
45709,12,-10.0,-0.6
45710,12,-10.0,-0.4
45711,12,-10.0,-0.8
45712,12,-10.0,-1.5
45713,12,-10.0,-0.1
45714,12,-10.0,-0.8
45715,12,-10.0,-16.3
45716,12,-10.0,-4.4
45717,12,-10.0,-13.9
45718,12,-10.0,-0.5
45719,12,-10.0,-11.6
45720,12,-10.0,-1.9
45721,12,-10.0,-82.1
45722,12,-10.0,-17.0
45723,12,-10.0,-0.3
45724,12,-10.0,-0.9
45725,12,-10.0,-0.3
45726,12,-10.0,-3.0
45727,12,-10.0,-5.9
45728,12,-10.0,-1.6
45729,12,-10.0,-0.4
45730,12,-10.0,-0.5
45731,12,-10.0,-0.9
45732,12,-10.0,-0.6
45733,12,-10.0,-0.1
45734,12,-10.0,-0.7
45735,12,-10.0,-0.3
45736,12,-10.0,-3.0
45737,12,-10.0,-0.9
45738,12,-10.0,-3.9
45739,12,-10.0,-22.4
45740,12,-10.0,-15.7
45741,12,-10.0,-0.4
45742,12,-10.0,-0.1
45743,12,-10.0,-49.6
45744,12,-10.0,-0.7
45745,12,-10.0,-0.4
45746,12,-10.0,-0.8
45747,12,-10.0,-0.8
45748,12,-10.0,-0.7
45749,12,-10.0,-0.8
45750,12,-10.0,-0.1
45751,12,-10.0,-0.8
45752,12,-10.0,-1.2
45753,12,-10.0,-9.4
45754,12,-10.0,-9.0
45755,12,-10.0,-10.4
45756,12,-10.0,-9.8
45757,12,-10.0,-11.7
45758,12,-10.0,-4.6
45759,12,-10.0,-6.5
45760,12,-10.0,-4.1
45761,12,-10.0,-14.2
