variable,value
"startup[4913 solar,8]",1.0
"startup[4913 solar,9]",0.0
"startup[4913 solar,10]",0.0
"startup[4913 solar,11]",0.0
"startup[4913 solar,12]",0.0
"startup[4913 solar,13]",0.0
"startup[4913 solar,14]",0.0
"startup[4913 solar,15]",0.0
"startup[4913 solar,16]",0.0
"startup[4913 solar,17]",0.0
"startup[4913 solar,18]",0.0
"startup[4913 solar,19]",0.0
"startup[4913 solar,20]",0.0
"startup[4913 solar,21]",0.0
"startup[4913 solar,22]",0.0
"startup[4913 solar,23]",0.0
"startup[4913 solar,24]",1.0
"startup[4915 onwind,1]",1.0
"startup[4915 onwind,2]",0.0
"startup[4915 onwind,3]",0.0
"startup[4915 onwind,4]",0.0
"startup[4915 onwind,5]",0.0
"startup[4915 onwind,6]",1.0
"startup[4915 onwind,7]",0.0
"startup[4915 onwind,8]",0.0
"startup[4915 onwind,9]",0.0
"startup[4915 onwind,10]",0.0
"startup[4915 onwind,11]",1.0
"startup[4915 onwind,12]",0.0
"startup[4915 onwind,13]",0.0
"startup[4915 onwind,14]",0.0
"startup[4915 onwind,15]",0.0
"startup[4915 onwind,16]",0.0
"startup[4915 onwind,17]",0.0
"startup[4915 onwind,18]",0.0
"startup[4915 onwind,19]",0.0
"startup[4915 onwind,20]",0.0
"startup[4915 onwind,21]",0.0
"startup[4915 onwind,22]",0.0
"startup[4915 onwind,23]",0.0
"startup[4915 onwind,24]",0.0
"startup[4915 ror,1]",1.0
"startup[4915 ror,2]",0.0
"startup[4915 ror,3]",0.0
"startup[4915 ror,4]",0.0
"startup[4915 ror,5]",0.0
"startup[4915 ror,6]",0.0
"startup[4915 ror,7]",0.0
"startup[4915 ror,8]",0.0
"startup[4915 ror,9]",0.0
"startup[4915 ror,10]",0.0
"startup[4915 ror,11]",0.0
"startup[4915 ror,12]",0.0
"startup[4915 ror,13]",0.0
"startup[4915 ror,14]",0.0
"startup[4915 ror,15]",0.0
"startup[4915 ror,16]",0.0
"startup[4915 ror,17]",0.0
"startup[4915 ror,18]",0.0
"startup[4915 ror,19]",0.0
"startup[4915 ror,20]",0.0
"startup[4915 ror,21]",0.0
"startup[4915 ror,22]",0.0
"startup[4915 ror,23]",0.0
"startup[4915 ror,24]",0.0
"startup[4915 solar,1]",0.0
"startup[4915 solar,2]",0.0
"startup[4915 solar,3]",0.0
"startup[4915 solar,4]",0.0
"startup[4915 solar,5]",0.0
"startup[4915 solar,6]",0.0
"startup[4915 solar,7]",0.0
"startup[4915 solar,8]",1.0
"startup[4915 solar,9]",0.0
"startup[4915 solar,10]",0.0
"startup[4915 solar,11]",0.0
"startup[4915 solar,12]",0.0
"startup[4915 solar,13]",0.0
"startup[4915 solar,14]",0.0
"startup[4915 solar,15]",0.0
"startup[4915 solar,16]",0.0
"startup[4915 solar,17]",0.0
"startup[4915 solar,18]",0.0
"startup[4915 solar,19]",0.0
"startup[4915 solar,20]",0.0
"startup[4915 solar,21]",0.0
"startup[4915 solar,22]",0.0
"startup[4915 solar,23]",0.0
"startup[4915 solar,24]",1.0
"startup[4917 onwind,1]",0.0
"startup[4917 onwind,2]",0.0
"startup[4917 onwind,3]",0.0
"startup[4917 onwind,4]",1.0
"startup[4917 onwind,5]",0.0
"startup[4917 onwind,6]",0.0
"startup[4917 onwind,7]",0.0
"startup[4917 onwind,8]",0.0
"startup[4917 onwind,9]",0.0
"startup[4917 onwind,10]",0.0
"startup[4917 onwind,11]",1.0
"startup[4917 onwind,12]",0.0
"startup[4917 onwind,13]",0.0
"startup[4917 onwind,14]",0.0
"startup[4917 onwind,15]",1.0
"startup[4917 onwind,16]",0.0
"startup[4917 onwind,17]",0.0
"startup[4917 onwind,18]",0.0
"startup[4917 onwind,19]",0.0
"startup[4917 onwind,20]",0.0
"startup[4917 onwind,21]",0.0
"startup[4917 onwind,22]",0.0
"startup[4917 onwind,23]",0.0
"startup[4917 onwind,24]",0.0
"startup[4917 solar,1]",0.0
"startup[4917 solar,2]",0.0
"startup[4917 solar,3]",0.0
"startup[4917 solar,4]",0.0
"startup[4917 solar,5]",0.0
"startup[4917 solar,6]",0.0
"startup[4917 solar,7]",0.0
"startup[4917 solar,8]",1.0
"startup[4917 solar,9]",0.0
"startup[4917 solar,10]",0.0
"startup[4917 solar,11]",0.0
"startup[4917 solar,12]",0.0
"startup[4917 solar,13]",0.0
"startup[4917 solar,14]",0.0
"startup[4917 solar,15]",0.0
"startup[4917 solar,16]",0.0
"startup[4917 solar,17]",0.0
"startup[4917 solar,18]",0.0
"startup[4917 solar,19]",0.0
"startup[4917 solar,20]",0.0
"startup[4917 solar,21]",0.0
"startup[4917 solar,22]",0.0
"startup[4917 solar,23]",0.0
"startup[4917 solar,24]",1.0
"startup[4918 onwind,1]",1.0
"startup[4918 onwind,2]",0.0
"startup[4918 onwind,3]",1.0
"startup[4918 onwind,4]",0.0
"startup[4918 onwind,5]",0.0
"startup[4918 onwind,6]",0.0
"startup[4918 onwind,7]",0.0
"startup[4918 onwind,8]",0.0
"startup[4918 onwind,9]",0.0
"startup[4918 onwind,10]",0.0
"startup[4918 onwind,11]",1.0
"startup[4918 onwind,12]",0.0
"startup[4918 onwind,13]",0.0
"startup[4918 onwind,14]",0.0
"startup[4918 onwind,15]",0.0
"startup[4918 onwind,16]",0.0
"startup[4918 onwind,17]",0.0
"startup[4918 onwind,18]",0.0
"startup[4918 onwind,19]",0.0
"startup[4918 onwind,20]",0.0
"startup[4918 onwind,21]",0.0
"startup[4918 onwind,22]",0.0
"startup[4918 onwind,23]",0.0
"startup[4918 onwind,24]",0.0
"startup[4918 solar,1]",0.0
"startup[4918 solar,2]",1.0
"startup[4918 solar,3]",0.0
"startup[4918 solar,4]",0.0
"startup[4918 solar,5]",0.0
"startup[4918 solar,6]",0.0
"startup[4918 solar,7]",0.0
"startup[4918 solar,8]",1.0
"startup[4918 solar,9]",0.0
"startup[4918 solar,10]",0.0
"startup[4918 solar,11]",0.0
"startup[4918 solar,12]",0.0
"startup[4918 solar,13]",0.0
"startup[4918 solar,14]",0.0
"startup[4918 solar,15]",0.0
"startup[4918 solar,16]",0.0
"startup[4918 solar,17]",0.0
"startup[4918 solar,18]",0.0
"startup[4918 solar,19]",0.0
"startup[4918 solar,20]",0.0
"startup[4918 solar,21]",0.0
"startup[4918 solar,22]",0.0
"startup[4918 solar,23]",0.0
"startup[4918 solar,24]",1.0
"startup[4920 onwind,1]",0.0
"startup[4920 onwind,2]",1.0
"startup[4920 onwind,3]",0.0
"startup[4920 onwind,4]",1.0
"startup[4920 onwind,5]",0.0
"startup[4920 onwind,6]",0.0
"startup[4920 onwind,7]",0.0
"startup[4920 onwind,8]",0.0
"startup[4920 onwind,9]",0.0
"startup[4920 onwind,10]",0.0
"startup[4920 onwind,11]",1.0
"startup[4920 onwind,12]",0.0
"startup[4920 onwind,13]",0.0
"startup[4920 onwind,14]",0.0
"startup[4920 onwind,15]",0.0
"startup[4920 onwind,16]",0.0
"startup[4920 onwind,17]",0.0
"startup[4920 onwind,18]",0.0
"startup[4920 onwind,19]",0.0
"startup[4920 onwind,20]",0.0
"startup[4920 onwind,21]",0.0
"startup[4920 onwind,22]",0.0
"startup[4920 onwind,23]",0.0
"startup[4920 onwind,24]",0.0
"startup[4920 solar,1]",1.0
"startup[4920 solar,2]",0.0
"startup[4920 solar,3]",0.0
"startup[4920 solar,4]",0.0
"startup[4920 solar,5]",0.0
"startup[4920 solar,6]",0.0
"startup[4920 solar,7]",0.0
"startup[4920 solar,8]",1.0
"startup[4920 solar,9]",0.0
"startup[4920 solar,10]",0.0
"startup[4920 solar,11]",0.0
"startup[4920 solar,12]",0.0
"startup[4920 solar,13]",0.0
"startup[4920 solar,14]",0.0
"startup[4920 solar,15]",0.0
"startup[4920 solar,16]",0.0
"startup[4920 solar,17]",0.0
"startup[4920 solar,18]",0.0
"startup[4920 solar,19]",0.0
"startup[4920 solar,20]",0.0
"startup[4920 solar,21]",0.0
"startup[4920 solar,22]",0.0
"startup[4920 solar,23]",1.0
"startup[4920 solar,24]",1.0
"startup[4923 onwind,1]",1.0
"startup[4923 onwind,2]",0.0
"startup[4923 onwind,3]",0.0
"startup[4923 onwind,4]",0.0
"startup[4923 onwind,5]",0.0
"startup[4923 onwind,6]",0.0
"startup[4923 onwind,7]",0.0
"startup[4923 onwind,8]",0.0
"startup[4923 onwind,9]",0.0
"startup[4923 onwind,10]",0.0
"startup[4923 onwind,11]",1.0
"startup[4923 onwind,12]",0.0
"startup[4923 onwind,13]",0.0
"startup[4923 onwind,14]",0.0
"startup[4923 onwind,15]",0.0
"startup[4923 onwind,16]",0.0
"startup[4923 onwind,17]",0.0
"startup[4923 onwind,18]",0.0
"startup[4923 onwind,19]",0.0
"startup[4923 onwind,20]",0.0
"startup[4923 onwind,21]",0.0
"startup[4923 onwind,22]",0.0
"startup[4923 onwind,23]",0.0
"startup[4923 onwind,24]",0.0
"startup[4923 solar,1]",0.0
"startup[4923 solar,2]",0.0
"startup[4923 solar,3]",0.0
"startup[4923 solar,4]",0.0
"startup[4923 solar,5]",0.0
"startup[4923 solar,6]",0.0
"startup[4923 solar,7]",0.0
"startup[4923 solar,8]",1.0
"startup[4923 solar,9]",0.0
"startup[4923 solar,10]",0.0
"startup[4923 solar,11]",0.0
"startup[4923 solar,12]",0.0
"startup[4923 solar,13]",0.0
"startup[4923 solar,14]",0.0
"startup[4923 solar,15]",0.0
"startup[4923 solar,16]",0.0
"startup[4923 solar,17]",0.0
"startup[4923 solar,18]",0.0
"startup[4923 solar,19]",0.0
"startup[4923 solar,20]",0.0
"startup[4923 solar,21]",0.0
"startup[4923 solar,22]",0.0
"startup[4923 solar,23]",0.0
"startup[4923 solar,24]",1.0
"startup[4924 onwind,1]",0.0
"startup[4924 onwind,2]",0.0
"startup[4924 onwind,3]",0.0
"startup[4924 onwind,4]",0.0
"startup[4924 onwind,5]",0.0
"startup[4924 onwind,6]",0.0
"startup[4924 onwind,7]",1.0
"startup[4924 onwind,8]",0.0
"startup[4924 onwind,9]",0.0
"startup[4924 onwind,10]",0.0
"startup[4924 onwind,11]",1.0
"startup[4924 onwind,12]",0.0
"startup[4924 onwind,13]",0.0
"startup[4924 onwind,14]",0.0
"startup[4924 onwind,15]",0.0
"startup[4924 onwind,16]",1.0
"startup[4924 onwind,17]",0.0
"startup[4924 onwind,18]",0.0
"startup[4924 onwind,19]",0.0
"startup[4924 onwind,20]",0.0
"startup[4924 onwind,21]",0.0
"startup[4924 onwind,22]",0.0
"startup[4924 onwind,23]",0.0
"startup[4924 onwind,24]",0.0
"startup[4924 solar,1]",1.0
"startup[4924 solar,2]",0.0
"startup[4924 solar,3]",0.0
"startup[4924 solar,4]",0.0
"startup[4924 solar,5]",0.0
"startup[4924 solar,6]",0.0
"startup[4924 solar,7]",0.0
"startup[4924 solar,8]",1.0
"startup[4924 solar,9]",0.0
"startup[4924 solar,10]",0.0
"startup[4924 solar,11]",0.0
"startup[4924 solar,12]",0.0
"startup[4924 solar,13]",0.0
"startup[4924 solar,14]",0.0
"startup[4924 solar,15]",0.0
"startup[4924 solar,16]",0.0
"startup[4924 solar,17]",0.0
"startup[4924 solar,18]",0.0
"startup[4924 solar,19]",0.0
"startup[4924 solar,20]",0.0
"startup[4924 solar,21]",0.0
"startup[4924 solar,22]",0.0
"startup[4924 solar,23]",1.0
"startup[4924 solar,24]",1.0
"startup[4925 onwind,1]",0.0
"startup[4925 onwind,2]",1.0
"startup[4925 onwind,3]",0.0
"startup[4925 onwind,4]",0.0
"startup[4925 onwind,5]",0.0
"startup[4925 onwind,6]",0.0
"startup[4925 onwind,7]",1.0
"startup[4925 onwind,8]",0.0
"startup[4925 onwind,9]",0.0
"startup[4925 onwind,10]",0.0
"startup[4925 onwind,11]",1.0
"startup[4925 onwind,12]",0.0
"startup[4925 onwind,13]",0.0
"startup[4925 onwind,14]",0.0
"startup[4925 onwind,15]",0.0
"startup[4925 onwind,16]",0.0
"startup[4925 onwind,17]",0.0
"startup[4925 onwind,18]",0.0
"startup[4925 onwind,19]",1.0
"startup[4925 onwind,20]",0.0
"startup[4925 onwind,21]",0.0
"startup[4925 onwind,22]",0.0
"startup[4925 onwind,23]",0.0
"startup[4925 onwind,24]",0.0
"startup[4925 solar,1]",0.0
"startup[4925 solar,2]",1.0
"startup[4925 solar,3]",0.0
"startup[4925 solar,4]",0.0
"startup[4925 solar,5]",0.0
"startup[4925 solar,6]",0.0
"startup[4925 solar,7]",0.0
"startup[4925 solar,8]",1.0
"startup[4925 solar,9]",0.0
"startup[4925 solar,10]",0.0
"startup[4925 solar,11]",0.0
"startup[4925 solar,12]",0.0
"startup[4925 solar,13]",0.0
"startup[4925 solar,14]",0.0
"startup[4925 solar,15]",0.0
"startup[4925 solar,16]",0.0
"startup[4925 solar,17]",0.0
"startup[4925 solar,18]",0.0
"startup[4925 solar,19]",0.0
"startup[4925 solar,20]",0.0
"startup[4925 solar,21]",0.0
"startup[4925 solar,22]",0.0
"startup[4925 solar,23]",0.0
"startup[4925 solar,24]",1.0
"startup[4930 onwind,1]",0.0
"startup[4930 onwind,2]",1.0
"startup[4930 onwind,3]",0.0
"startup[4930 onwind,4]",0.0
"startup[4930 onwind,5]",0.0
"startup[4930 onwind,6]",0.0
"startup[4930 onwind,7]",0.0
"startup[4930 onwind,8]",1.0
"startup[4930 onwind,9]",0.0
"startup[4930 onwind,10]",0.0
"startup[4930 onwind,11]",0.0
"startup[4930 onwind,12]",1.0
"startup[4930 onwind,13]",0.0
"startup[4930 onwind,14]",0.0
"startup[4930 onwind,15]",0.0
"startup[4930 onwind,16]",0.0
"startup[4930 onwind,17]",0.0
"startup[4930 onwind,18]",0.0
"startup[4930 onwind,19]",1.0
"startup[4930 onwind,20]",0.0
"startup[4930 onwind,21]",0.0
"startup[4930 onwind,22]",0.0
"startup[4930 onwind,23]",0.0
"startup[4930 onwind,24]",0.0
"startup[4930 ror,1]",1.0
"startup[4930 ror,2]",0.0
"startup[4930 ror,3]",0.0
"startup[4930 ror,4]",0.0
"startup[4930 ror,5]",0.0
"startup[4930 ror,6]",0.0
"startup[4930 ror,7]",0.0
"startup[4930 ror,8]",0.0
"startup[4930 ror,9]",0.0
"startup[4930 ror,10]",0.0
"startup[4930 ror,11]",0.0
"startup[4930 ror,12]",0.0
"startup[4930 ror,13]",0.0
"startup[4930 ror,14]",0.0
"startup[4930 ror,15]",0.0
"startup[4930 ror,16]",0.0
"startup[4930 ror,17]",0.0
"startup[4930 ror,18]",0.0
"startup[4930 ror,19]",0.0
"startup[4930 ror,20]",0.0
"startup[4930 ror,21]",0.0
"startup[4930 ror,22]",0.0
"startup[4930 ror,23]",0.0
"startup[4930 ror,24]",0.0
"startup[4930 solar,1]",0.0
"startup[4930 solar,2]",1.0
"startup[4930 solar,3]",0.0
"startup[4930 solar,4]",0.0
"startup[4930 solar,5]",0.0
"startup[4930 solar,6]",0.0
"startup[4930 solar,7]",0.0
"startup[4930 solar,8]",1.0
"startup[4930 solar,9]",0.0
"startup[4930 solar,10]",0.0
"startup[4930 solar,11]",0.0
"startup[4930 solar,12]",0.0
"startup[4930 solar,13]",0.0
"startup[4930 solar,14]",0.0
"startup[4930 solar,15]",0.0
"startup[4930 solar,16]",0.0
"startup[4930 solar,17]",0.0
"startup[4930 solar,18]",0.0
"startup[4930 solar,19]",0.0
"startup[4930 solar,20]",0.0
"startup[4930 solar,21]",0.0
"startup[4930 solar,22]",0.0
"startup[4930 solar,23]",0.0
"startup[4930 solar,24]",1.0
"startup[4931 onwind,1]",0.0
"startup[4931 onwind,2]",0.0
"startup[4931 onwind,3]",0.0
"startup[4931 onwind,4]",0.0
"startup[4931 onwind,5]",0.0
"startup[4931 onwind,6]",0.0
"startup[4931 onwind,7]",0.0
"startup[4931 onwind,8]",0.0
"startup[4931 onwind,9]",0.0
"startup[4931 onwind,10]",0.0
"startup[4931 onwind,11]",0.0
"startup[4931 onwind,12]",0.0
"startup[4931 onwind,13]",0.0
"startup[4931 onwind,14]",0.0
"startup[4931 onwind,15]",0.0
"startup[4931 onwind,16]",0.0
"startup[4931 onwind,17]",0.0
"startup[4931 onwind,18]",0.0
"startup[4931 onwind,19]",1.0
"startup[4931 onwind,20]",0.0
"startup[4931 onwind,21]",0.0
"startup[4931 onwind,22]",0.0
"startup[4931 onwind,23]",0.0
"startup[4931 onwind,24]",0.0
"startup[4931 ror,1]",1.0
"startup[4931 ror,2]",0.0
"startup[4931 ror,3]",0.0
"startup[4931 ror,4]",0.0
"startup[4931 ror,5]",0.0
"startup[4931 ror,6]",0.0
"startup[4931 ror,7]",0.0
"startup[4931 ror,8]",0.0
"startup[4931 ror,9]",0.0
"startup[4931 ror,10]",0.0
"startup[4931 ror,11]",0.0
"startup[4931 ror,12]",0.0
"startup[4931 ror,13]",0.0
"startup[4931 ror,14]",0.0
"startup[4931 ror,15]",0.0
"startup[4931 ror,16]",0.0
"startup[4931 ror,17]",0.0
"startup[4931 ror,18]",0.0
"startup[4931 ror,19]",0.0
"startup[4931 ror,20]",0.0
"startup[4931 ror,21]",0.0
"startup[4931 ror,22]",0.0
"startup[4931 ror,23]",0.0
"startup[4931 ror,24]",0.0
"startup[4931 solar,1]",0.0
"startup[4931 solar,2]",0.0
"startup[4931 solar,3]",0.0
"startup[4931 solar,4]",0.0
"startup[4931 solar,5]",0.0
"startup[4931 solar,6]",0.0
"startup[4931 solar,7]",0.0
"startup[4931 solar,8]",1.0
"startup[4931 solar,9]",0.0
"startup[4931 solar,10]",0.0
"startup[4931 solar,11]",0.0
"startup[4931 solar,12]",0.0
"startup[4931 solar,13]",0.0
"startup[4931 solar,14]",0.0
"startup[4931 solar,15]",0.0
"startup[4931 solar,16]",0.0
"startup[4931 solar,17]",0.0
"startup[4931 solar,18]",0.0
"startup[4931 solar,19]",0.0
"startup[4931 solar,20]",0.0
"startup[4931 solar,21]",0.0
"startup[4931 solar,22]",0.0
"startup[4931 solar,23]",0.0
"startup[4931 solar,24]",1.0
"startup[4932 onwind,1]",0.0
"startup[4932 onwind,2]",0.0
"startup[4932 onwind,3]",0.0
"startup[4932 onwind,4]",0.0
"startup[4932 onwind,5]",0.0
"startup[4932 onwind,6]",0.0
"startup[4932 onwind,7]",0.0
"startup[4932 onwind,8]",0.0
"startup[4932 onwind,9]",0.0
"startup[4932 onwind,10]",0.0
"startup[4932 onwind,11]",0.0
"startup[4932 onwind,12]",0.0
"startup[4932 onwind,13]",0.0
"startup[4932 onwind,14]",0.0
"startup[4932 onwind,15]",0.0
"startup[4932 onwind,16]",0.0
"startup[4932 onwind,17]",0.0
"startup[4932 onwind,18]",1.0
"startup[4932 onwind,19]",0.0
"startup[4932 onwind,20]",0.0
"startup[4932 onwind,21]",0.0
"startup[4932 onwind,22]",0.0
"startup[4932 onwind,23]",0.0
"startup[4932 onwind,24]",0.0
"startup[4932 solar,1]",0.0
"startup[4932 solar,2]",0.0
"startup[4932 solar,3]",0.0
"startup[4932 solar,4]",0.0
"startup[4932 solar,5]",0.0
"startup[4932 solar,6]",0.0
"startup[4932 solar,7]",0.0
"startup[4932 solar,8]",1.0
"startup[4932 solar,9]",0.0
"startup[4932 solar,10]",0.0
"startup[4932 solar,11]",0.0
"startup[4932 solar,12]",0.0
"startup[4932 solar,13]",0.0
"startup[4932 solar,14]",0.0
"startup[4932 solar,15]",0.0
"startup[4932 solar,16]",0.0
"startup[4932 solar,17]",0.0
"startup[4932 solar,18]",0.0
"startup[4932 solar,19]",0.0
"startup[4932 solar,20]",0.0
"startup[4932 solar,21]",0.0
"startup[4932 solar,22]",0.0
"startup[4932 solar,23]",0.0
"startup[4932 solar,24]",1.0
"startup[4937 onwind,1]",0.0
"startup[4937 onwind,2]",0.0
"startup[4937 onwind,3]",0.0
"startup[4937 onwind,4]",0.0
"startup[4937 onwind,5]",0.0
"startup[4937 onwind,6]",0.0
"startup[4937 onwind,7]",0.0
"startup[4937 onwind,8]",0.0
"startup[4937 onwind,9]",0.0
"startup[4937 onwind,10]",0.0
"startup[4937 onwind,11]",0.0
"startup[4937 onwind,12]",0.0
"startup[4937 onwind,13]",0.0
"startup[4937 onwind,14]",0.0
"startup[4937 onwind,15]",0.0
"startup[4937 onwind,16]",0.0
"startup[4937 onwind,17]",0.0
"startup[4937 onwind,18]",0.0
"startup[4937 onwind,19]",0.0
"startup[4937 onwind,20]",0.0
"startup[4937 onwind,21]",0.0
"startup[4937 onwind,22]",1.0
"startup[4937 onwind,23]",0.0
"startup[4937 onwind,24]",0.0
"startup[4937 solar,1]",0.0
"startup[4937 solar,2]",0.0
"startup[4937 solar,3]",0.0
"startup[4937 solar,4]",0.0
"startup[4937 solar,5]",0.0
"startup[4937 solar,6]",0.0
"startup[4937 solar,7]",0.0
"startup[4937 solar,8]",1.0
"startup[4937 solar,9]",0.0
"startup[4937 solar,10]",0.0
"startup[4937 solar,11]",0.0
"startup[4937 solar,12]",0.0
"startup[4937 solar,13]",0.0
"startup[4937 solar,14]",0.0
"startup[4937 solar,15]",0.0
"startup[4937 solar,16]",0.0
"startup[4937 solar,17]",0.0
"startup[4937 solar,18]",0.0
"startup[4937 solar,19]",0.0
"startup[4937 solar,20]",0.0
"startup[4937 solar,21]",0.0
"startup[4937 solar,22]",0.0
"startup[4937 solar,23]",0.0
"startup[4937 solar,24]",1.0
"startup[4938 onwind,1]",0.0
"startup[4938 onwind,2]",0.0
"startup[4938 onwind,3]",0.0
"startup[4938 onwind,4]",0.0
"startup[4938 onwind,5]",0.0
"startup[4938 onwind,6]",0.0
"startup[4938 onwind,7]",0.0
"startup[4938 onwind,8]",0.0
"startup[4938 onwind,9]",0.0
"startup[4938 onwind,10]",0.0
"startup[4938 onwind,11]",0.0
"startup[4938 onwind,12]",0.0
"startup[4938 onwind,13]",0.0
"startup[4938 onwind,14]",0.0
"startup[4938 onwind,15]",0.0
"startup[4938 onwind,16]",0.0
"startup[4938 onwind,17]",0.0
"startup[4938 onwind,18]",0.0
"startup[4938 onwind,19]",1.0
"startup[4938 onwind,20]",0.0
"startup[4938 onwind,21]",0.0
"startup[4938 onwind,22]",0.0
"startup[4938 onwind,23]",0.0
"startup[4938 onwind,24]",0.0
"startup[4938 ror,1]",1.0
"startup[4938 ror,2]",0.0
"startup[4938 ror,3]",0.0
"startup[4938 ror,4]",0.0
"startup[4938 ror,5]",0.0
"startup[4938 ror,6]",0.0
"startup[4938 ror,7]",0.0
"startup[4938 ror,8]",0.0
"startup[4938 ror,9]",0.0
"startup[4938 ror,10]",0.0
"startup[4938 ror,11]",0.0
"startup[4938 ror,12]",0.0
"startup[4938 ror,13]",0.0
"startup[4938 ror,14]",0.0
"startup[4938 ror,15]",0.0
"startup[4938 ror,16]",0.0
"startup[4938 ror,17]",0.0
"startup[4938 ror,18]",0.0
"startup[4938 ror,19]",0.0
"startup[4938 ror,20]",0.0
"startup[4938 ror,21]",0.0
"startup[4938 ror,22]",0.0
"startup[4938 ror,23]",0.0
"startup[4938 ror,24]",0.0
"startup[4938 solar,1]",0.0
"startup[4938 solar,2]",0.0
"startup[4938 solar,3]",0.0
"startup[4938 solar,4]",0.0
"startup[4938 solar,5]",0.0
"startup[4938 solar,6]",0.0
"startup[4938 solar,7]",0.0
"startup[4938 solar,8]",1.0
"startup[4938 solar,9]",0.0
"startup[4938 solar,10]",0.0
"startup[4938 solar,11]",0.0
"startup[4938 solar,12]",0.0
"startup[4938 solar,13]",0.0
"startup[4938 solar,14]",0.0
"startup[4938 solar,15]",0.0
"startup[4938 solar,16]",0.0
"startup[4938 solar,17]",0.0
"startup[4938 solar,18]",0.0
"startup[4938 solar,19]",0.0
"startup[4938 solar,20]",0.0
"startup[4938 solar,21]",0.0
"startup[4938 solar,22]",0.0
"startup[4938 solar,23]",0.0
"startup[4938 solar,24]",1.0
"startup[4941 onwind,1]",0.0
"startup[4941 onwind,2]",0.0
"startup[4941 onwind,3]",0.0
"startup[4941 onwind,4]",0.0
"startup[4941 onwind,5]",0.0
"startup[4941 onwind,6]",0.0
"startup[4941 onwind,7]",0.0
"startup[4941 onwind,8]",0.0
"startup[4941 onwind,9]",0.0
"startup[4941 onwind,10]",0.0
"startup[4941 onwind,11]",0.0
"startup[4941 onwind,12]",0.0
"startup[4941 onwind,13]",0.0
"startup[4941 onwind,14]",0.0
"startup[4941 onwind,15]",0.0
"startup[4941 onwind,16]",0.0
"startup[4941 onwind,17]",0.0
"startup[4941 onwind,18]",1.0
"startup[4941 onwind,19]",0.0
"startup[4941 onwind,20]",0.0
"startup[4941 onwind,21]",0.0
"startup[4941 onwind,22]",0.0
"startup[4941 onwind,23]",0.0
"startup[4941 onwind,24]",0.0
"startup[4941 solar,1]",0.0
"startup[4941 solar,2]",0.0
"startup[4941 solar,3]",0.0
"startup[4941 solar,4]",0.0
"startup[4941 solar,5]",0.0
"startup[4941 solar,6]",0.0
"startup[4941 solar,7]",0.0
"startup[4941 solar,8]",1.0
"startup[4941 solar,9]",0.0
"startup[4941 solar,10]",0.0
"startup[4941 solar,11]",0.0
"startup[4941 solar,12]",0.0
"startup[4941 solar,13]",0.0
"startup[4941 solar,14]",0.0
"startup[4941 solar,15]",0.0
"startup[4941 solar,16]",0.0
"startup[4941 solar,17]",0.0
"startup[4941 solar,18]",0.0
"startup[4941 solar,19]",0.0
"startup[4941 solar,20]",0.0
"startup[4941 solar,21]",0.0
"startup[4941 solar,22]",0.0
"startup[4941 solar,23]",0.0
"startup[4941 solar,24]",1.0
"startup[4942 onwind,1]",0.0
"startup[4942 onwind,2]",0.0
"startup[4942 onwind,3]",0.0
"startup[4942 onwind,4]",0.0
"startup[4942 onwind,5]",0.0
"startup[4942 onwind,6]",0.0
"startup[4942 onwind,7]",0.0
"startup[4942 onwind,8]",0.0
"startup[4942 onwind,9]",0.0
"startup[4942 onwind,10]",0.0
"startup[4942 onwind,11]",0.0
"startup[4942 onwind,12]",0.0
"startup[4942 onwind,13]",0.0
"startup[4942 onwind,14]",0.0
"startup[4942 onwind,15]",0.0
"startup[4942 onwind,16]",0.0
"startup[4942 onwind,17]",1.0
"startup[4942 onwind,18]",0.0
"startup[4942 onwind,19]",0.0
"startup[4942 onwind,20]",0.0
"startup[4942 onwind,21]",0.0
"startup[4942 onwind,22]",0.0
"startup[4942 onwind,23]",0.0
"startup[4942 onwind,24]",0.0
"startup[4942 ror,1]",1.0
"startup[4942 ror,2]",0.0
"startup[4942 ror,3]",0.0
"startup[4942 ror,4]",0.0
"startup[4942 ror,5]",0.0
"startup[4942 ror,6]",0.0
"startup[4942 ror,7]",0.0
"startup[4942 ror,8]",0.0
"startup[4942 ror,9]",0.0
"startup[4942 ror,10]",0.0
"startup[4942 ror,11]",0.0
"startup[4942 ror,12]",0.0
"startup[4942 ror,13]",0.0
"startup[4942 ror,14]",0.0
"startup[4942 ror,15]",0.0
"startup[4942 ror,16]",0.0
"startup[4942 ror,17]",0.0
"startup[4942 ror,18]",0.0
"startup[4942 ror,19]",0.0
"startup[4942 ror,20]",0.0
"startup[4942 ror,21]",0.0
"startup[4942 ror,22]",0.0
"startup[4942 ror,23]",0.0
"startup[4942 ror,24]",0.0
"startup[4942 solar,1]",0.0
"startup[4942 solar,2]",0.0
"startup[4942 solar,3]",0.0
"startup[4942 solar,4]",0.0
"startup[4942 solar,5]",0.0
"startup[4942 solar,6]",0.0
"startup[4942 solar,7]",0.0
"startup[4942 solar,8]",1.0
"startup[4942 solar,9]",0.0
"startup[4942 solar,10]",0.0
"startup[4942 solar,11]",0.0
"startup[4942 solar,12]",0.0
"startup[4942 solar,13]",0.0
"startup[4942 solar,14]",0.0
"startup[4942 solar,15]",0.0
"startup[4942 solar,16]",0.0
"startup[4942 solar,17]",0.0
"startup[4942 solar,18]",0.0
