id,step_orders,fixed_term,condition,load_gradient,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MAP7,MAP8,MAP9,MAP10,MAP11,MAP12,MAP13,MAP14,MAP15,MAP16,MAP17,MAP18,MAP19,MAP20,MAP21,MAP22,MAP23,MAP24
s212MAP,"['s212t1l1', 's212t2l1', 's212t3l1', 's212t4l1', 's212t5l1', 's212t6l1', 's212t7l1', 's212t8l1', 's212t9l1', 's212t10l1', 's212t11l1', 's212t12l1', 's212t13l1', 's212t14l1', 's212t15l1', 's212t16l1', 's212t17l1', 's212t18l1', 's212t19l1', 's212t20l1', 's212t21l1', 's212t22l1', 's212t23l1', 's212t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s213MAP,"['s213t8l1', 's213t9l1', 's213t10l1', 's213t11l1', 's213t12l1', 's213t13l1', 's213t14l1', 's213t15l1', 's213t16l1', 's213t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s218MAP,"['s218t19l1', 's218t20l1', 's218t21l1', 's218t22l1', 's218t23l1', 's218t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s219MAP,"['s219t1l1', 's219t2l1', 's219t3l1', 's219t4l1', 's219t5l1', 's219t6l1', 's219t7l1', 's219t8l1', 's219t9l1', 's219t10l1', 's219t11l1', 's219t12l1', 's219t13l1', 's219t14l1', 's219t15l1', 's219t16l1', 's219t17l1', 's219t18l1', 's219t19l1', 's219t20l1', 's219t21l1', 's219t22l1', 's219t23l1', 's219t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s220MAP,"['s220t8l1', 's220t9l1', 's220t10l1', 's220t11l1', 's220t12l1', 's220t13l1', 's220t14l1', 's220t15l1', 's220t16l1', 's220t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s224MAP,"['s224t1l1', 's224t2l1', 's224t3l1', 's224t4l1', 's224t5l1', 's224t6l1', 's224t7l1', 's224t8l1', 's224t9l1', 's224t10l1', 's224t11l1', 's224t12l1', 's224t13l1', 's224t14l1', 's224t15l1', 's224t16l1', 's224t17l1', 's224t18l1', 's224t19l1', 's224t20l1', 's224t21l1', 's224t22l1', 's224t23l1', 's224t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s225MAP,"['s225t1l1', 's225t2l1', 's225t3l1', 's225t4l1', 's225t5l1', 's225t6l1', 's225t7l1', 's225t8l1', 's225t9l1', 's225t10l1', 's225t11l1', 's225t12l1', 's225t13l1', 's225t14l1', 's225t15l1', 's225t16l1', 's225t17l1', 's225t18l1', 's225t19l1', 's225t20l1', 's225t21l1', 's225t22l1', 's225t23l1', 's225t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s226MAP,"['s226t1l1', 's226t2l1', 's226t3l1', 's226t4l1', 's226t5l1', 's226t6l1', 's226t7l1', 's226t8l1', 's226t9l1', 's226t10l1', 's226t11l1', 's226t12l1', 's226t13l1', 's226t14l1', 's226t15l1', 's226t16l1', 's226t17l1', 's226t18l1', 's226t19l1', 's226t20l1', 's226t21l1', 's226t22l1', 's226t23l1', 's226t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s227MAP,"['s227t8l1', 's227t9l1', 's227t10l1', 's227t11l1', 's227t12l1', 's227t13l1', 's227t14l1', 's227t15l1', 's227t16l1', 's227t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s232MAP,"['s232t1l1', 's232t2l1', 's232t3l1', 's232t4l1', 's232t7l1', 's232t8l1', 's232t9l1', 's232t10l1', 's232t11l1', 's232t12l1', 's232t13l1', 's232t14l1', 's232t15l1', 's232t16l1', 's232t17l1', 's232t18l1', 's232t19l1', 's232t20l1', 's232t21l1', 's232t22l1', 's232t23l1', 's232t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s233MAP,"['s233t1l1', 's233t2l1', 's233t3l1', 's233t4l1', 's233t5l1', 's233t6l1', 's233t7l1', 's233t8l1', 's233t9l1', 's233t10l1', 's233t11l1', 's233t12l1', 's233t13l1', 's233t14l1', 's233t15l1', 's233t16l1', 's233t17l1', 's233t18l1', 's233t19l1', 's233t20l1', 's233t21l1', 's233t22l1', 's233t23l1', 's233t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s234MAP,"['s234t8l1', 's234t9l1', 's234t10l1', 's234t11l1', 's234t12l1', 's234t13l1', 's234t14l1', 's234t15l1', 's234t16l1', 's234t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s238MAP,"['s238t1l1', 's238t2l1', 's238t3l1', 's238t4l1', 's238t5l1', 's238t6l1', 's238t7l1', 's238t8l1', 's238t9l1', 's238t10l1', 's238t11l1', 's238t12l1', 's238t13l1', 's238t14l1', 's238t15l1', 's238t16l1', 's238t17l1', 's238t18l1', 's238t19l1', 's238t20l1', 's238t21l1', 's238t22l1', 's238t23l1', 's238t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s239MAP,"['s239t1l1', 's239t2l1', 's239t3l1', 's239t4l1', 's239t5l1', 's239t6l1', 's239t7l1', 's239t8l1', 's239t9l1', 's239t10l1', 's239t11l1', 's239t12l1', 's239t13l1', 's239t14l1', 's239t15l1', 's239t16l1', 's239t17l1', 's239t18l1', 's239t19l1', 's239t20l1', 's239t21l1', 's239t22l1', 's239t23l1', 's239t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s240MAP,"['s240t8l1', 's240t9l1', 's240t10l1', 's240t11l1', 's240t12l1', 's240t13l1', 's240t14l1', 's240t15l1', 's240t16l1', 's240t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s244MAP,"['s244t1l1', 's244t2l1', 's244t3l1', 's244t4l1', 's244t5l1', 's244t6l1', 's244t7l1', 's244t8l1', 's244t9l1', 's244t10l1', 's244t11l1', 's244t12l1', 's244t13l1', 's244t14l1', 's244t15l1', 's244t16l1', 's244t17l1', 's244t18l1', 's244t19l1', 's244t20l1', 's244t21l1', 's244t22l1', 's244t23l1', 's244t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s245MAP,"['s245t1l1', 's245t2l1', 's245t3l1', 's245t4l1', 's245t5l1', 's245t6l1', 's245t7l1', 's245t8l1', 's245t9l1', 's245t10l1', 's245t11l1', 's245t12l1', 's245t13l1', 's245t14l1', 's245t15l1', 's245t16l1', 's245t17l1', 's245t18l1', 's245t19l1', 's245t20l1', 's245t21l1', 's245t22l1', 's245t23l1', 's245t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s246MAP,"['s246t8l1', 's246t9l1', 's246t10l1', 's246t11l1', 's246t12l1', 's246t13l1', 's246t14l1', 's246t15l1', 's246t16l1', 's246t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s1MAP,"['s1min_prod_t1', 's1t1l1', 's1min_prod_t2', 's1t2l1', 's1min_prod_t3', 's1t3l1', 's1min_prod_t4', 's1t4l1', 's1min_prod_t5', 's1t5l1', 's1min_prod_t6', 's1t6l1', 's1min_prod_t7', 's1t7l1', 's1min_prod_t8', 's1t8l1', 's1min_prod_t9', 's1t9l1', 's1min_prod_t10', 's1t10l1', 's1min_prod_t11', 's1t11l1', 's1min_prod_t12', 's1t12l1', 's1min_prod_t13', 's1t13l1', 's1min_prod_t14', 's1t14l1', 's1min_prod_t15', 's1t15l1', 's1min_prod_t16', 's1t16l1', 's1min_prod_t17', 's1t17l1', 's1min_prod_t18', 's1t18l1', 's1min_prod_t19', 's1t19l1', 's1min_prod_t20', 's1t20l1', 's1min_prod_t21', 's1t21l1', 's1min_prod_t22', 's1t22l1', 's1min_prod_t23', 's1t23l1', 's1min_prod_t24', 's1t24l1']",0,MIC,,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004,298.21000000000004
s2MAP,"['s2t1l1', 's2t2l1', 's2t3l1', 's2t4l1', 's2t5l1', 's2t6l1', 's2t7l1', 's2t8l1', 's2t9l1', 's2t10l1', 's2t11l1', 's2t12l1', 's2t13l1', 's2t14l1', 's2t15l1', 's2t16l1', 's2t17l1', 's2t18l1', 's2t19l1', 's2t20l1', 's2t21l1', 's2t22l1', 's2t23l1', 's2t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s4MAP,"['s4t1l1', 's4t2l1', 's4t3l1', 's4t4l1', 's4t5l1', 's4t6l1', 's4t7l1', 's4t8l1', 's4t9l1', 's4t10l1', 's4t11l1', 's4t12l1', 's4t13l1', 's4t14l1', 's4t15l1', 's4t16l1', 's4t17l1', 's4t18l1', 's4t19l1', 's4t20l1', 's4t21l1', 's4t22l1', 's4t23l1', 's4t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s8MAP,"['s8min_prod_t1', 's8t1l1', 's8min_prod_t2', 's8t2l1', 's8min_prod_t3', 's8t3l1', 's8min_prod_t4', 's8t4l1', 's8min_prod_t5', 's8t5l1', 's8min_prod_t6', 's8t6l1', 's8min_prod_t7', 's8t7l1', 's8min_prod_t8', 's8t8l1', 's8min_prod_t9', 's8t9l1', 's8min_prod_t10', 's8t10l1', 's8min_prod_t11', 's8t11l1', 's8min_prod_t12', 's8t12l1', 's8min_prod_t13', 's8t13l1', 's8min_prod_t14', 's8t14l1', 's8min_prod_t15', 's8t15l1', 's8min_prod_t16', 's8t16l1', 's8min_prod_t17', 's8t17l1', 's8min_prod_t18', 's8t18l1', 's8min_prod_t19', 's8t19l1', 's8min_prod_t20', 's8t20l1', 's8min_prod_t21', 's8t21l1', 's8min_prod_t22', 's8t22l1', 's8min_prod_t23', 's8t23l1', 's8min_prod_t24', 's8t24l1']",0,MIC,,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001,584.0480000000001
s9MAP,"['s9t1l1', 's9t2l1', 's9t3l1', 's9t4l1', 's9t5l1', 's9t6l1', 's9t7l1', 's9t8l1', 's9t9l1', 's9t10l1', 's9t11l1', 's9t12l1', 's9t13l1', 's9t14l1', 's9t15l1', 's9t16l1', 's9t17l1', 's9t18l1', 's9t19l1', 's9t20l1', 's9t21l1', 's9t22l1', 's9t23l1', 's9t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s14MAP,"['s14min_prod_t1', 's14t1l1', 's14min_prod_t2', 's14t2l1', 's14min_prod_t3', 's14t3l1', 's14min_prod_t4', 's14t4l1', 's14min_prod_t5', 's14t5l1', 's14min_prod_t6', 's14t6l1', 's14min_prod_t7', 's14t7l1', 's14min_prod_t8', 's14t8l1', 's14min_prod_t9', 's14t9l1', 's14min_prod_t10', 's14t10l1', 's14min_prod_t11', 's14t11l1', 's14min_prod_t12', 's14t12l1', 's14min_prod_t13', 's14t13l1', 's14min_prod_t14', 's14t14l1', 's14min_prod_t15', 's14t15l1', 's14min_prod_t16', 's14t16l1', 's14min_prod_t17', 's14t17l1', 's14min_prod_t18', 's14t18l1', 's14min_prod_t19', 's14t19l1', 's14min_prod_t20', 's14t20l1', 's14min_prod_t21', 's14t21l1', 's14min_prod_t22', 's14t22l1', 's14min_prod_t23', 's14t23l1', 's14min_prod_t24', 's14t24l1']",0,MIC,,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656,18.656
s15MAP,"['s15t1l1', 's15t2l1', 's15t3l1', 's15t4l1', 's15t5l1', 's15t6l1', 's15t7l1', 's15t8l1', 's15t9l1', 's15t10l1', 's15t11l1', 's15t12l1', 's15t13l1', 's15t14l1', 's15t15l1', 's15t16l1', 's15t17l1', 's15t18l1', 's15t19l1', 's15t20l1', 's15t21l1', 's15t22l1', 's15t23l1', 's15t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s19MAP,"['s19min_prod_t1', 's19t1l1', 's19min_prod_t2', 's19t2l1', 's19min_prod_t3', 's19t3l1', 's19min_prod_t4', 's19t4l1', 's19min_prod_t5', 's19t5l1', 's19min_prod_t6', 's19t6l1', 's19min_prod_t7', 's19t7l1', 's19min_prod_t8', 's19t8l1', 's19min_prod_t9', 's19t9l1', 's19min_prod_t10', 's19t10l1', 's19min_prod_t11', 's19t11l1', 's19min_prod_t12', 's19t12l1', 's19min_prod_t13', 's19t13l1', 's19min_prod_t14', 's19t14l1', 's19min_prod_t15', 's19t15l1', 's19min_prod_t16', 's19t16l1', 's19min_prod_t17', 's19t17l1', 's19min_prod_t18', 's19t18l1', 's19min_prod_t19', 's19t19l1', 's19min_prod_t20', 's19t20l1', 's19min_prod_t21', 's19t21l1', 's19min_prod_t22', 's19t22l1', 's19min_prod_t23', 's19t23l1', 's19min_prod_t24', 's19t24l1']",0,MIC,,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022,78.022
s20MAP,"['s20t1l1', 's20t2l1', 's20t3l1', 's20t4l1', 's20t5l1', 's20t6l1', 's20t7l1', 's20t8l1', 's20t9l1', 's20t10l1', 's20t11l1', 's20t12l1', 's20t13l1', 's20t14l1', 's20t15l1', 's20t16l1', 's20t17l1', 's20t18l1', 's20t19l1', 's20t20l1', 's20t21l1', 's20t22l1', 's20t23l1', 's20t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s22MAP,"['s22t1l1', 's22t2l1', 's22t3l1', 's22t4l1', 's22t5l1', 's22t6l1', 's22t7l1', 's22t8l1', 's22t9l1', 's22t10l1', 's22t11l1', 's22t12l1', 's22t13l1', 's22t14l1', 's22t15l1', 's22t16l1', 's22t17l1', 's22t18l1', 's22t19l1', 's22t20l1', 's22t21l1', 's22t22l1', 's22t23l1', 's22t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s26MAP,"['s26min_prod_t1', 's26t1l1', 's26min_prod_t2', 's26t2l1', 's26min_prod_t3', 's26t3l1', 's26min_prod_t4', 's26t4l1', 's26min_prod_t5', 's26t5l1', 's26min_prod_t6', 's26t6l1', 's26min_prod_t7', 's26t7l1', 's26min_prod_t8', 's26t8l1', 's26min_prod_t9', 's26t9l1', 's26min_prod_t10', 's26t10l1', 's26min_prod_t11', 's26t11l1', 's26min_prod_t12', 's26t12l1', 's26min_prod_t13', 's26t13l1', 's26min_prod_t14', 's26t14l1', 's26min_prod_t15', 's26t15l1', 's26min_prod_t16', 's26t16l1', 's26min_prod_t17', 's26t17l1', 's26min_prod_t18', 's26t18l1', 's26min_prod_t19', 's26t19l1', 's26min_prod_t20', 's26t20l1', 's26min_prod_t21', 's26t21l1', 's26min_prod_t22', 's26t22l1', 's26min_prod_t23', 's26t23l1', 's26min_prod_t24', 's26t24l1']",0,MIC,,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005,215.54000000000005
s27MAP,"['s27t1l1', 's27t2l1', 's27t3l1', 's27t4l1', 's27t5l1', 's27t6l1', 's27t7l1', 's27t8l1', 's27t9l1', 's27t10l1', 's27t11l1', 's27t12l1', 's27t13l1', 's27t14l1', 's27t15l1', 's27t16l1', 's27t17l1', 's27t18l1', 's27t19l1', 's27t20l1', 's27t21l1', 's27t22l1', 's27t23l1', 's27t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s30MAP,"['s30t1l1', 's30t2l1', 's30t3l1', 's30t4l1', 's30t5l1', 's30t6l1', 's30t7l1', 's30t8l1', 's30t9l1', 's30t10l1', 's30t11l1', 's30t12l1', 's30t13l1', 's30t14l1', 's30t15l1', 's30t16l1', 's30t17l1', 's30t18l1', 's30t19l1', 's30t20l1', 's30t21l1', 's30t22l1', 's30t23l1', 's30t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s34MAP,"['s34min_prod_t1', 's34t1l1', 's34min_prod_t2', 's34t2l1', 's34min_prod_t3', 's34t3l1', 's34min_prod_t4', 's34t4l1', 's34min_prod_t5', 's34t5l1', 's34min_prod_t6', 's34t6l1', 's34min_prod_t7', 's34t7l1', 's34min_prod_t8', 's34t8l1', 's34min_prod_t9', 's34t9l1', 's34min_prod_t10', 's34t10l1', 's34min_prod_t11', 's34t11l1', 's34min_prod_t12', 's34t12l1', 's34min_prod_t13', 's34t13l1', 's34min_prod_t14', 's34t14l1', 's34min_prod_t15', 's34t15l1', 's34min_prod_t16', 's34t16l1', 's34min_prod_t17', 's34t17l1', 's34min_prod_t18', 's34t18l1', 's34min_prod_t19', 's34t19l1', 's34min_prod_t20', 's34t20l1', 's34min_prod_t21', 's34t21l1', 's34min_prod_t22', 's34t22l1', 's34min_prod_t23', 's34t23l1', 's34min_prod_t24', 's34t24l1']",0,MIC,,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3
s35MAP,"['s35t1l1', 's35t2l1', 's35t3l1', 's35t4l1', 's35t5l1', 's35t6l1', 's35t7l1', 's35t8l1', 's35t9l1', 's35t10l1', 's35t11l1', 's35t12l1', 's35t13l1', 's35t14l1', 's35t15l1', 's35t16l1', 's35t17l1', 's35t18l1', 's35t19l1', 's35t20l1', 's35t21l1', 's35t22l1', 's35t23l1', 's35t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s40MAP,"['s40min_prod_t1', 's40t1l1', 's40min_prod_t2', 's40t2l1', 's40min_prod_t3', 's40t3l1', 's40min_prod_t4', 's40t4l1', 's40min_prod_t5', 's40t5l1', 's40min_prod_t6', 's40t6l1', 's40min_prod_t7', 's40t7l1', 's40min_prod_t8', 's40t8l1', 's40min_prod_t9', 's40t9l1', 's40min_prod_t10', 's40t10l1', 's40min_prod_t11', 's40t11l1', 's40min_prod_t12', 's40t12l1', 's40min_prod_t13', 's40t13l1', 's40min_prod_t14', 's40t14l1', 's40min_prod_t15', 's40t15l1', 's40min_prod_t16', 's40t16l1', 's40min_prod_t17', 's40t17l1', 's40min_prod_t18', 's40t18l1', 's40min_prod_t19', 's40t19l1', 's40min_prod_t20', 's40t20l1', 's40min_prod_t21', 's40t21l1', 's40min_prod_t22', 's40t22l1', 's40min_prod_t23', 's40t23l1', 's40min_prod_t24', 's40t24l1']",0,MIC,,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001,71.10000000000001
s41MAP,"['s41t1l1', 's41t2l1', 's41t3l1', 's41t4l1', 's41t5l1', 's41t6l1', 's41t7l1', 's41t8l1', 's41t9l1', 's41t10l1', 's41t11l1', 's41t12l1', 's41t13l1', 's41t14l1', 's41t15l1', 's41t16l1', 's41t17l1', 's41t18l1', 's41t19l1', 's41t20l1', 's41t21l1', 's41t22l1', 's41t23l1', 's41t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s46MAP,"['s46min_prod_t1', 's46t1l1', 's46min_prod_t2', 's46t2l1', 's46min_prod_t3', 's46t3l1', 's46min_prod_t4', 's46t4l1', 's46min_prod_t5', 's46t5l1', 's46min_prod_t6', 's46t6l1', 's46min_prod_t7', 's46t7l1', 's46min_prod_t8', 's46t8l1', 's46min_prod_t9', 's46t9l1', 's46min_prod_t10', 's46t10l1', 's46min_prod_t11', 's46t11l1', 's46min_prod_t12', 's46t12l1', 's46min_prod_t13', 's46t13l1', 's46min_prod_t14', 's46t14l1', 's46min_prod_t15', 's46t15l1', 's46min_prod_t16', 's46t16l1', 's46min_prod_t17', 's46t17l1', 's46min_prod_t18', 's46t18l1', 's46min_prod_t19', 's46t19l1', 's46min_prod_t20', 's46t20l1', 's46min_prod_t21', 's46t21l1', 's46min_prod_t22', 's46t22l1', 's46min_prod_t23', 's46t23l1', 's46min_prod_t24', 's46t24l1']",0,MIC,,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004,261.59200000000004
s47MAP,"['s47t1l1', 's47t2l1', 's47t3l1', 's47t4l1', 's47t5l1', 's47t6l1', 's47t7l1', 's47t8l1', 's47t9l1', 's47t10l1', 's47t11l1', 's47t12l1', 's47t13l1', 's47t14l1', 's47t15l1', 's47t16l1', 's47t17l1', 's47t18l1', 's47t19l1', 's47t20l1', 's47t21l1', 's47t22l1', 's47t23l1', 's47t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s51MAP,"['s51min_prod_t1', 's51t1l1', 's51min_prod_t2', 's51t2l1', 's51min_prod_t3', 's51t3l1', 's51min_prod_t4', 's51t4l1', 's51min_prod_t5', 's51t5l1', 's51min_prod_t6', 's51t6l1', 's51min_prod_t7', 's51t7l1', 's51min_prod_t8', 's51t8l1', 's51min_prod_t9', 's51t9l1', 's51min_prod_t10', 's51t10l1', 's51min_prod_t11', 's51t11l1', 's51min_prod_t12', 's51t12l1', 's51min_prod_t13', 's51t13l1', 's51min_prod_t14', 's51t14l1', 's51min_prod_t15', 's51t15l1', 's51min_prod_t16', 's51t16l1', 's51min_prod_t17', 's51t17l1', 's51min_prod_t18', 's51t18l1', 's51min_prod_t19', 's51t19l1', 's51min_prod_t20', 's51t20l1', 's51min_prod_t21', 's51t21l1', 's51min_prod_t22', 's51t22l1', 's51min_prod_t23', 's51t23l1', 's51min_prod_t24', 's51t24l1']",0,MIC,,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58
s52MAP,"['s52t1l1', 's52t2l1', 's52t3l1', 's52t4l1', 's52t5l1', 's52t6l1', 's52t7l1', 's52t8l1', 's52t9l1', 's52t10l1', 's52t11l1', 's52t12l1', 's52t13l1', 's52t14l1', 's52t15l1', 's52t16l1', 's52t17l1', 's52t18l1', 's52t19l1', 's52t20l1', 's52t21l1', 's52t22l1', 's52t23l1', 's52t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
