bid_datetime_beginning_utc,bid_datetime_beginning_ept,unit_code,bid_slope_flag,mw1,mw2,mw3,mw4,mw5,mw6,mw7,mw8,mw9,mw10,mw11,mw12,mw13,mw14,mw15,mw16,mw17,mw18,mw19,mw20,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,bid11,bid12,bid13,bid14,bid15,bid16,bid17,bid18,bid19,bid20,no_load_cost,cold_start_cost,inter_start_cost,hot_start_cost,max_daily_starts,min_runtime,max_ecomax,min_ecomax,avg_ecomax,max_ecomin,min_ecomin,avg_ecomin
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEAwEWAwUOMzAxMTA,True,285.00,286.00,420.00,421.00,500.00,520.00,521.00,580.00,581.00,620.00,,,,,,,,,,,109.31,109.34,112.73,112.76,114.76,115.27,115.29,116.79,116.81,117.80,,,,,,,,,,,4474.01,189323.96,143273.26,86705.86,1,24.00,620.00,620.00,620.00,285.00,285.00,285.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEAwMWAwUPMzAxMDE,True,,30.00,31.00,45.00,46.00,50.00,,,,,,,,,,,,,,,,13.97,14.00,14.45,124.81,124.94,,,,,,,,,,,,,,,130.05,6121.02,5218.49,4315.60,1,24.00,50.00,50.00,50.00,15.00,15.00,15.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEBAIWAwcIMTIxMDk,True,152.70,,,,,,,,,,,,,,,,,,,,64.59,,,,,,,,,,,,,,,,,,,,1511.58,2030.47,2030.47,2030.47,2,4.00,152.70,152.70,152.70,115.00,115.00,115.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEBgcWAwcLMTAxMDE,True,5.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,2.20,2.20,2.20,0.00,0.00,0.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEBgQWAwcINjIxMTA,True,41.00,,,,,,,,,,,,,,,,,,,,68.50,,,,,,,,,,,,,,,,,,,,0.00,339.45,339.45,339.45,3,2.00,41.00,41.00,41.00,41.00,41.00,41.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEBgUWAwcINjIxMjA,True,38.00,,,,,,,,,,,,,,,,,,,,68.50,,,,,,,,,,,,,,,,,,,,0.00,339.45,339.45,339.45,3,2.00,38.00,38.00,38.00,38.00,38.00,38.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEDA8WAwUPMDAxMDE,True,52.00,53.00,85.00,,,,,,,,,,,,,,,,,,42.81,100.00,110.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6,1.00,85.00,85.00,85.00,0.10,0.10,0.10
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEDQ4WAwUKMTAxMzA,True,,59.00,174.00,,,,,,,,,,,,,,,,,,,25.65,28.70,,,,,,,,,,,,,,,,,,669.09,8323.31,6391.86,4782.19,2,4.00,174.00,174.00,174.00,105.00,105.00,105.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEDQ8WAwUKMTAxNDA,True,,59.00,175.00,,,,,,,,,,,,,,,,,,,25.65,28.72,,,,,,,,,,,,,,,,,,669.09,8086.79,6437.69,4862.40,2,4.00,175.00,175.00,175.00,105.00,105.00,105.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEDQAWAwUKMTAxMTA,True,,30.00,122.30,,,,,,,,,,,,,,,,,,,29.75,32.21,,,,,,,,,,,,,,,,,,688.32,7459.05,5621.04,3896.62,2,4.00,122.30,122.30,122.30,55.00,55.00,55.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEDQEWAwUKMTAxMjA,True,,31.00,124.70,,,,,,,,,,,,,,,,,,,29.52,32.64,,,,,,,,,,,,,,,,,,703.61,7412.96,5574.96,3891.78,2,4.00,124.70,124.70,124.70,55.00,55.00,55.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIEDQMWAwUKMTMxNTA,True,6.00,,,,,,,,,,,,,,,,,,,,441.67,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,6.00,6.00,6.00,6.00,6.00,6.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFAgcWAgYIODEyMDI,True,848.90,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,24.00,0.00,0.00,0.00,0.00,0.00,0.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFAgQWAgYIODEyMDE,True,874.50,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1,24.00,905.00,905.00,905.00,905.00,905.00,905.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFAgYWAgYJMTAxMDI,True,220.00,250.00,300.00,350.00,400.00,450.00,500.00,550.00,600.00,640.00,,,,,,,,,,,57.27,58.75,61.22,63.69,66.16,68.63,71.10,73.57,76.04,78.02,,,,,,,,,,,8445.64,190105.35,135726.74,81348.14,1,24.00,638.00,638.00,638.00,220.00,220.00,220.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFAQ8WAgYJMTAxMDE,True,220.00,250.00,300.00,350.00,400.00,450.00,500.00,550.00,600.00,640.00,,,,,,,,,,,61.07,62.60,65.15,67.70,70.25,72.80,75.35,77.90,80.45,82.49,,,,,,,,,,,9353.52,190105.38,135726.77,81348.16,1,24.00,635.00,635.00,635.00,220.00,220.00,220.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFAQIWBQcJNjExMDE,True,1206.00,,,,,,,,,,,,,,,,,,,,4.26,,,,,,,,,,,,,,,,,,,,675.44,0.00,0.00,0.00,1,24.00,1218.70,1218.70,1218.70,1218.70,1218.70,1218.70
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFAQMWBQcJNjExMDI,True,1247.00,,,,,,,,,,,,,,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,903.40,0.00,0.00,0.00,1,24.00,1122.00,1122.00,1122.00,1122.00,1122.00,1122.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFBg4WBQcINDAxMDE,True,383.00,429.00,475.00,521.00,567.00,613.00,659.00,705.00,752.00,755.00,,,,,,,,,,,45.43,45.48,45.52,45.56,45.61,45.65,45.69,45.74,73.28,73.28,,,,,,,,,,,3429.22,201761.82,192263.16,182764.50,1,24.00,752.00,752.00,752.00,411.00,411.00,411.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFBg8WBQcINDAxMDI,True,385.00,431.00,477.00,523.00,568.00,614.00,660.00,706.00,752.00,755.00,,,,,,,,,,,49.69,49.74,49.79,49.83,49.88,49.93,49.98,50.02,80.07,80.07,,,,,,,,,,,2854.08,201761.82,192263.16,182764.50,1,24.00,752.00,752.00,752.00,415.00,415.00,415.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFBgcWBQcIMTAxMDM,True,165.00,250.00,328.00,500.00,625.00,672.00,673.00,799.00,800.00,851.00,,,,,,,,,,,30.44,31.04,31.59,32.80,33.67,34.01,243.53,260.36,260.50,267.31,,,,,,,,,,,2429.41,19577.50,15410.16,11242.83,1,8.00,850.00,850.00,850.00,165.00,165.00,165.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFBgQWBQcIMTAxMDQ,True,165.00,250.00,328.00,500.00,625.00,672.00,673.00,799.00,800.00,851.00,,,,,,,,,,,33.04,33.69,34.29,35.62,36.58,36.94,259.97,266.32,267.37,268.95,,,,,,,,,,,2339.81,19631.43,15453.31,11275.18,1,8.00,850.00,850.00,850.00,165.00,165.00,165.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFDA8WAgYIOTAxMDE,True,23.00,40.00,60.00,80.00,100.00,126.00,,,,,,,,,,,,,,,183.23,193.88,206.40,218.93,231.45,247.73,,,,,,,,,,,,,,,4140.48,18810.85,11183.05,3555.25,1,16.00,123.00,123.00,123.00,40.00,40.00,40.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFDQcWAgYIOTAxMDM,True,130.00,150.00,170.00,190.00,210.00,230.00,250.00,270.00,290.00,310.00,,,,,,,,,,,123.19,124.09,124.98,125.88,126.78,127.67,128.57,129.46,130.36,131.26,,,,,,,,,,,3267.95,84530.77,72138.00,59745.24,1,24.00,305.00,305.00,305.00,105.00,105.00,105.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFDQIWAgYJMjAxMDE,True,43.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,3,4.00,51.00,51.00,51.00,51.00,51.00,51.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIFDQQWAgYIOTAxMDQ,True,60.00,100.00,140.00,180.00,320.00,360.00,380.00,400.00,,,,,,,,,,,,,200.07,201.12,202.17,203.22,206.90,207.95,208.47,209.00,,,,,,,,,,,,,9057.82,132560.28,91248.69,49937.10,1,16.00,397.00,397.00,397.00,70.00,70.00,70.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIGAw4WBQcIMjAxMDE,True,137.00,138.00,163.00,188.00,213.00,238.00,263.00,288.00,318.00,321.00,,,,,,,,,,,27.16,27.16,27.17,27.18,27.20,27.21,27.23,27.24,27.25,27.26,,,,,,,,,,,1291.13,17127.86,15742.14,14356.42,1,24.00,306.00,306.00,306.00,122.00,122.00,122.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIGAw8WBQcIMjAxMDI,True,137.00,138.00,172.00,206.00,240.00,274.00,308.00,342.00,375.00,378.00,,,,,,,,,,,27.20,27.21,27.26,27.32,27.37,27.43,27.48,27.54,27.59,27.59,,,,,,,,,,,1101.85,15653.69,14267.97,12882.25,1,24.00,363.00,363.00,363.00,126.00,126.00,126.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIGBwcWBAYINjAxMDM,True,,38.00,380.00,,,,,,,,,,,,,,,,,,,195.27,325.45,,,,,,,,,,,,,,,,,,14044.74,110601.46,68574.28,58205.32,2,3.00,380.00,380.00,380.00,38.00,38.00,38.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIGBwQWBAYINjAxMDQ,True,,38.00,380.00,,,,,,,,,,,,,,,,,,,195.27,325.45,,,,,,,,,,,,,,,,,,14044.74,110601.46,68574.28,58205.32,2,3.00,380.00,380.00,380.00,38.00,38.00,38.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIGDAcWBQcIMjAxMDM,True,354.00,364.00,418.00,472.00,526.00,580.00,634.00,688.00,742.00,745.00,,,,,,,,,,,25.09,25.28,26.33,27.38,28.43,29.48,30.52,31.57,32.62,32.68,,,,,,,,,,,2363.00,50921.42,48872.56,46823.69,1,24.00,742.00,742.00,742.00,365.00,365.00,365.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIGDAMWBQcLMTAxMDE,True,25.00,26.00,43.00,,,,,,,,,,,,,,,,,,0.00,150.00,151.00,,,,,,,,,,,,,,,,,,107.00,8349.00,6014.00,4599.00,3,4.00,43.00,43.00,43.00,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIHBw4WBwYNMDI0MjM,True,,25.00,48.10,,,,,,,,,,,,,,,,,,,39.24,54.16,,,,,,,,,,,,,,,,,,379.24,53.60,53.60,53.60,6,1.00,43.80,43.80,43.80,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIHBw8WBwYNMDI0MjQ,True,,25.00,48.10,,,,,,,,,,,,,,,,,,,39.24,54.16,,,,,,,,,,,,,,,,,,379.24,53.60,53.60,53.60,6,1.00,43.70,43.70,43.70,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIHBwAWBwYNMDI0MjE,True,,25.00,48.10,,,,,,,,,,,,,,,,,,,39.24,54.16,,,,,,,,,,,,,,,,,,379.24,53.60,53.60,53.60,6,1.00,43.80,43.80,43.80,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIHBwEWBwYNMDI0MjI,True,,25.00,48.10,,,,,,,,,,,,,,,,,,,39.24,54.16,,,,,,,,,,,,,,,,,,379.24,53.60,53.60,53.60,6,1.00,43.70,43.70,43.70,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIHDA8WBwYKNjEyMTA,True,177.80,508.10,847.00,1192.40,,,,,,,,,,,,,,,,,8.77,8.77,8.77,8.78,,,,,,,,,,,,,,,,,1502.56,7818.65,7818.65,7818.65,1,24.00,1182.00,1182.00,1182.00,1182.00,1182.00,1182.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIHDQYWBwYKNjEyMjA,True,192.90,504.70,840.30,1181.30,,,,,,,,,,,,,,,,,10.01,10.01,10.02,10.02,,,,,,,,,,,,,,,,,1582.06,18687.21,18687.21,11741.88,1,24.00,1179.00,1179.00,1179.00,1179.00,1179.00,1179.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIKBgAWDgYINDAxMDg,True,55.00,90.00,120.00,153.00,,,,,,,,,,,,,,,,,203.42,212.79,220.83,229.67,,,,,,,,,,,,,,,,,4564.77,65424.02,7910.82,6478.50,2,6.00,153.00,153.00,153.00,55.00,55.00,55.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIKBgMWDgYINDIyMDI,True,14.30,,,,,,,,,,,,,,,,,,,,268.83,,,,,,,,,,,,,,,,,,,,1401.45,1809.09,1809.09,1809.09,6,1.00,14.30,14.30,14.30,14.30,14.30,14.30
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIKBQcWDgYIMzIyMDU,True,16.10,,,,,,,,,,,,,,,,,,,,243.19,,,,,,,,,,,,,,,,,,,,1445.13,4072.53,4072.53,4072.53,6,1.00,16.10,16.10,16.10,16.10,16.10,16.10
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAIKBQMWDgYIMzAxMDQ,True,190.00,191.00,250.00,251.00,400.00,410.00,,,,,,,,,,,,,,,73.20,73.40,85.25,85.45,115.39,117.39,,,,,,,,,,,,,,,10274.45,50617.76,35286.66,10731.77,2,8.00,400.00,400.00,400.00,190.00,190.00,190.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILAAYWAAYINTIxMzE,True,33.00,80.20,,,,,,,,,,,,,,,,,,,210.43,269.71,,,,,,,,,,,,,,,,,,,4435.21,558.22,558.22,558.22,4,2.00,80.20,80.20,80.20,33.00,33.00,33.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBA8WAAYINTIyMTE,True,,16.00,18.00,,,,,,,,,,,,,,,,,,,233.84,235.22,,,,,,,,,,,,,,,,,,2325.94,178.61,178.61,178.61,6,1.00,18.00,18.00,18.00,16.00,16.00,16.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBg4WAAYINjIxMTM,True,,29.00,54.00,,,,,,,,,,,,,,,,,,,229.50,272.21,,,,,,,,,,,,,,,,,,5945.62,1033.45,1033.45,1033.45,2,2.00,54.00,54.00,54.00,10.00,10.00,10.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBg8WAAYINjIxMTQ,True,,29.00,54.00,,,,,,,,,,,,,,,,,,,229.50,272.21,,,,,,,,,,,,,,,,,,5945.62,1033.45,1033.45,1033.45,2,2.00,54.00,54.00,54.00,10.00,10.00,10.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBgIWAAYINDIxMzI,True,,80.00,160.00,,,,,,,,,,,,,,,,,,,32.29,38.22,,,,,,,,,,,,,,,,,,1768.66,151.19,151.19,151.19,2,4.00,147.00,147.00,147.00,80.00,80.00,80.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBgUWAAYINDIxMzE,True,,80.00,160.00,,,,,,,,,,,,,,,,,,,198.30,236.48,,,,,,,,,,,,,,,,,,9443.97,986.44,986.44,986.44,1,4.00,147.00,147.00,147.00,80.00,80.00,80.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQ4WAAYINTAxMDQ,True,,390.00,586.00,,,,,,,,,,,,,,,,,,,50.00,50.80,,,,,,,,,,,,,,,,,,3360.17,40990.15,9620.00,8637.22,2,24.00,586.00,586.00,586.00,293.00,293.00,293.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQcWAAYINTIxMTM,True,,33.00,86.00,,,,,,,,,,,,,,,,,,,212.61,270.45,,,,,,,,,,,,,,,,,,5957.67,657.62,657.62,657.62,4,2.00,86.10,86.10,86.10,33.00,33.00,33.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQEWAAYINTAxMDM,True,,396.00,595.00,,,,,,,,,,,,,,,,,,,48.21,48.98,,,,,,,,,,,,,,,,,,3408.87,40990.15,9620.00,8637.22,1,24.00,595.10,595.10,595.10,396.00,396.00,396.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQIWAAYINTIxMTY,True,,60.00,109.00,,,,,,,,,,,,,,,,,,,46.00,54.33,,,,,,,,,,,,,,,,,,2273.18,141.24,141.24,141.24,4,24.00,109.00,109.00,109.00,60.00,60.00,60.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQQWAAYINTIxMTQ,True,,33.00,86.00,,,,,,,,,,,,,,,,,,,212.61,270.45,,,,,,,,,,,,,,,,,,5957.68,657.62,657.62,657.62,4,2.00,86.00,86.00,86.00,33.00,33.00,33.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQUWAAYINTIxMTU,True,,60.00,109.00,,,,,,,,,,,,,,,,,,,46.00,54.33,,,,,,,,,,,,,,,,,,2273.19,141.24,141.24,141.24,4,24.00,109.00,109.00,109.00,60.00,60.00,60.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBQYWAAYINTIxMTI,True,,13.00,24.00,,,,,,,,,,,,,,,,,,,219.09,251.35,,,,,,,,,,,,,,,,,,19217.68,357.22,357.22,357.22,4,2.00,24.00,24.00,24.00,13.00,13.00,13.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBwcWAAYINjIxMTY,True,,29.00,54.00,,,,,,,,,,,,,,,,,,,229.50,272.21,,,,,,,,,,,,,,,,,,5945.62,1033.45,1033.45,1033.45,2,2.00,54.00,54.00,54.00,10.00,10.00,10.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BAILBwYWAAYINjIxMTU,True,,29.00,54.00,,,,,,,,,,,,,,,,,,,229.50,272.21,,,,,,,,,,,,,,,,,,5945.64,1033.46,1033.46,1033.46,2,2.00,54.00,54.00,54.00,10.00,10.00,10.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgMLAQAOAQEWMTA2MDIxODA,True,,53.30,80.00,80.20,,,,,,,,,,,,,,,,,,66.34,88.22,88.22,,,,,,,,,,,,,,,,,955.21,80.81,80.81,80.81,2,1.00,80.20,80.20,80.20,53.30,53.30,53.30
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgMLAQAOAQMWMTA2MDIxNzA,True,,53.30,81.60,84.00,,,,,,,,,,,,,,,,,,63.19,84.74,84.74,,,,,,,,,,,,,,,,,909.54,80.81,80.81,80.81,2,2.00,84.00,84.00,84.00,55.30,55.30,55.30
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEABgcWODkwNDIxMDU,True,,25.00,54.20,54.30,60.00,,,,,,,,,,,,,,,,,45.35,46.28,76.28,76.47,,,,,,,,,,,,,,,,274.65,8.79,8.79,8.79,6,1.00,57.00,57.00,57.00,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEABgUWODkwNDIxMDY,True,,25.00,54.20,54.30,60.00,,,,,,,,,,,,,,,,,45.35,46.28,76.28,76.47,,,,,,,,,,,,,,,,274.65,8.79,8.79,8.79,6,1.00,57.00,57.00,57.00,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEABwEWOTY3NjAxMDM,True,,87.50,87.70,117.20,117.40,117.60,117.80,119.70,119.90,150.00,,,,,,,,,,,,170.08,170.08,170.50,170.50,170.51,170.51,170.54,180.54,180.97,,,,,,,,,,,6284.33,6490.21,6490.21,6490.21,1,4.00,123.70,123.70,123.70,87.50,87.50,87.50
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEABwMWOTY3NjAxMDI,True,,87.50,87.70,117.20,117.40,117.60,117.80,119.70,119.90,150.00,,,,,,,,,,,,170.08,170.08,170.50,170.50,170.51,170.51,170.54,180.54,180.97,,,,,,,,,,,6289.33,6590.21,6590.21,6590.21,1,4.00,123.70,123.70,123.70,87.50,87.50,87.50
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEABwUWOTY3NjAxMDE,True,,87.50,87.70,117.20,117.40,117.60,117.80,119.70,119.90,150.00,,,,,,,,,,,,170.08,170.08,170.50,170.50,170.51,170.51,170.54,180.54,180.97,,,,,,,,,,,6291.33,6690.21,6690.21,6690.21,1,4.00,123.70,123.70,123.70,87.50,87.50,87.50
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEPDw8WODkwNDIxMDQ,True,,25.00,54.20,54.30,60.00,,,,,,,,,,,,,,,,,45.35,46.28,76.28,76.47,,,,,,,,,,,,,,,,274.65,8.79,8.79,8.79,6,1.00,26.00,26.00,26.00,12.50,12.50,12.50
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEPDwEWODkwNDIxMDM,True,,25.00,54.20,54.30,60.00,,,,,,,,,,,,,,,,,45.35,46.28,76.28,76.47,,,,,,,,,,,,,,,,274.65,8.79,8.79,8.79,6,1.00,57.00,57.00,57.00,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEPDwMWODkwNDIxMDI,True,,25.00,54.20,54.30,60.00,,,,,,,,,,,,,,,,,45.35,46.28,76.28,76.47,,,,,,,,,,,,,,,,274.65,8.79,8.79,8.79,6,1.00,57.00,57.00,57.00,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgQHBgEPDwUWODkwNDIxMDE,True,,25.00,54.20,54.30,60.00,,,,,,,,,,,,,,,,,45.35,46.28,76.28,76.47,,,,,,,,,,,,,,,,274.65,8.79,8.79,8.79,6,1.00,57.00,57.00,57.00,25.00,25.00,25.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgYDBA4ODw8WNTEyNTI3MTI,True,,125.00,126.00,156.70,157.70,167.70,,,,,,,,,,,,,,,,24.39,24.46,26.52,26.59,27.26,,,,,,,,,,,,,,,875.76,2186.94,1249.24,1008.01,2,5.00,161.70,161.70,161.70,125.00,125.00,125.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgYDBA4ODwMWNTEyNTI3MTE,True,,125.00,126.00,156.70,157.70,167.70,,,,,,,,,,,,,,,,24.39,24.46,26.52,26.59,27.26,,,,,,,,,,,,,,,875.76,2186.94,1249.24,1008.01,2,5.00,161.70,161.70,161.70,125.00,125.00,125.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgYDBA4PAgUWOTYwMzIxMDU,True,1.00,100.00,181.00,190.00,,,,,,,,,,,,,,,,,201.80,206.07,209.56,209.95,,,,,,,,,,,,,,,,,7695.97,1240.08,1240.08,1227.11,1,2.00,177.00,177.00,177.00,100.00,100.00,100.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BgYDBA4PBwcWOTAzMzAxMDE,True,350.00,450.00,500.00,550.00,600.00,650.00,700.00,700.10,710.00,,,,,,,,,,,,22.90,23.07,23.25,23.43,23.79,24.14,24.50,200.00,201.00,,,,,,,,,,,,0.00,45128.00,29113.00,7671.00,1,24.00,710.00,710.00,710.00,415.00,415.00,415.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUAAA8WODkwOTAxMDM,True,,340.00,425.00,500.00,575.00,620.00,,,,,,,,,,,,,,,,38.75,39.22,39.64,40.06,40.31,,,,,,,,,,,,,,,1642.01,193130.96,170077.78,143006.39,1,18.50,615.00,615.00,615.00,430.00,430.00,430.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUAAQcWODkwOTAxMDE,True,,340.00,425.00,525.00,566.00,590.00,595.00,,,,,,,,,,,,,,,30.48,30.50,31.00,31.13,31.78,32.01,,,,,,,,,,,,,,1801.12,207630.66,182019.01,151945.35,1,12.50,595.00,595.00,595.00,375.00,375.00,375.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUAAQUWODkwOTAxMDI,True,,340.00,425.00,500.00,565.00,566.00,595.00,,,,,,,,,,,,,,,20.41,21.29,22.08,22.75,22.76,23.06,,,,,,,,,,,,,,1599.48,174178.34,152709.56,127500.46,1,12.50,570.00,570.00,570.00,340.00,340.00,340.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUABAcWODkyODAxMDU,True,,300.00,301.00,630.00,631.00,675.00,790.00,,,,,,,,,,,,,,,38.17,38.19,44.46,44.48,45.32,47.51,,,,,,,,,,,,,,4367.32,95421.01,77247.51,68796.34,1,24.00,730.00,730.00,730.00,300.00,300.00,300.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUABAUWODkzMDAxMDE,True,,700.00,701.00,750.00,1280.00,1320.00,,,,,,,,,,,,,,,,30.48,30.48,30.58,31.69,31.78,,,,,,,,,,,,,,,4242.55,391422.68,316216.34,140314.62,1,24.00,1320.00,1320.00,1320.00,700.00,700.00,700.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUABgcWODkxNTExMDE,True,,1085.00,,,,,,,,,,,,,,,,,,,,8.46,,,,,,,,,,,,,,,,,,,543.32,324445.97,229517.97,173516.98,1,24.00,1084.00,1084.00,1084.00,1084.00,1084.00,1084.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUABgUWODkxNTExMDI,True,,1215.00,,,,,,,,,,,,,,,,,,,,7.68,,,,,,,,,,,,,,,,,,,462.81,380199.38,235015.38,179038.68,1,24.00,1204.00,1204.00,1204.00,1204.00,1204.00,1204.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUABQ8WODkzODAxMDI,True,,500.00,501.00,900.00,901.00,1000.00,1001.00,1300.00,,,,,,,,,,,,,,30.43,30.43,32.23,32.23,32.68,282.68,284.03,,,,,,,,,,,,,4752.79,267791.11,185893.66,126247.12,1,24.00,1010.00,1010.00,1010.00,500.00,500.00,500.00
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,BQIBAAUABQEWODkzODAxMDE,True,,500.00,501.00,1000.00,1001.00,1320.00,,,,,,,,,,,,,,,,30.90,30.91,33.61,283.61,285.34,,,,,,,,,,,,,,,5204.22,272285.25,189007.55,128426.05,1,24.00,1000.00,1000.00,1000.00,500.00,500.00,500.00
