id,scalable_order_id,t,p,q
s27t18l1,s27MAP,18,14.903583089805124,427.7908149999999
s27t19l1,s27MAP,19,14.903583089805124,427.7908149999999
s27t20l1,s27MAP,20,14.903583089805124,427.7908149999999
s27t21l1,s27MAP,21,14.903583089805124,427.7908149999999
s27t22l1,s27MAP,22,14.903583089805124,427.7908149999999
s27t23l1,s27MAP,23,14.903583089805124,427.7908149999999
s27t24l1,s27MAP,24,14.903583089805124,427.7908149999999
s30t1l1,s30MAP,1,165.79107049017907,142.0
s30t2l1,s30MAP,2,165.79107049017907,142.0
s30t3l1,s30MAP,3,165.79107049017907,142.0
s30t4l1,s30MAP,4,165.79107049017907,142.0
s30t5l1,s30MAP,5,165.79107049017907,142.0
s30t6l1,s30MAP,6,165.79107049017907,142.0
s30t7l1,s30MAP,7,165.79107049017907,142.0
s30t8l1,s30MAP,8,165.79107049017907,142.0
s30t9l1,s30MAP,9,165.79107049017907,142.0
s30t10l1,s30MAP,10,165.79107049017907,142.0
s30t11l1,s30MAP,11,165.79107049017907,142.0
s30t12l1,s30MAP,12,165.79107049017907,142.0
s30t13l1,s30MAP,13,165.79107049017907,142.0
s30t14l1,s30MAP,14,165.79107049017907,142.0
s30t15l1,s30MAP,15,165.79107049017907,142.0
s30t16l1,s30MAP,16,165.79107049017907,142.0
s30t17l1,s30MAP,17,165.79107049017907,142.0
s30t18l1,s30MAP,18,165.79107049017907,142.0
s30t19l1,s30MAP,19,165.79107049017907,142.0
s30t20l1,s30MAP,20,165.79107049017907,142.0
s30t21l1,s30MAP,21,165.79107049017907,142.0
s30t22l1,s30MAP,22,165.79107049017907,142.0
s30t23l1,s30MAP,23,165.79107049017907,142.0
s30t24l1,s30MAP,24,165.79107049017907,142.0
s34min_prod_t1,s34MAP,1,47.81427532594202,58.3
s34t1l1,s34MAP,1,47.81427532594202,233.2
s34min_prod_t2,s34MAP,2,47.81427532594202,58.3
s34t2l1,s34MAP,2,47.81427532594202,233.2
s34min_prod_t3,s34MAP,3,47.81427532594202,58.3
s34t3l1,s34MAP,3,47.81427532594202,233.2
s34min_prod_t4,s34MAP,4,47.81427532594202,58.3
s34t4l1,s34MAP,4,47.81427532594202,233.2
s34min_prod_t5,s34MAP,5,47.81427532594202,58.3
s34t5l1,s34MAP,5,47.81427532594202,233.2
s34min_prod_t6,s34MAP,6,47.81427532594202,58.3
s34t6l1,s34MAP,6,47.81427532594202,233.2
s34min_prod_t7,s34MAP,7,47.81427532594202,58.3
s34t7l1,s34MAP,7,47.81427532594202,233.2
s34min_prod_t8,s34MAP,8,47.81427532594202,58.3
s34t8l1,s34MAP,8,47.81427532594202,233.2
s34min_prod_t9,s34MAP,9,47.81427532594202,58.3
s34t9l1,s34MAP,9,47.81427532594202,233.2
s34min_prod_t10,s34MAP,10,47.81427532594202,58.3
s34t10l1,s34MAP,10,47.81427532594202,233.2
s34min_prod_t11,s34MAP,11,47.81427532594202,58.3
s34t11l1,s34MAP,11,47.81427532594202,233.2
s34min_prod_t12,s34MAP,12,47.81427532594202,58.3
s34t12l1,s34MAP,12,47.81427532594202,233.2
s34min_prod_t13,s34MAP,13,47.81427532594202,58.3
s34t13l1,s34MAP,13,47.81427532594202,233.2
s34min_prod_t14,s34MAP,14,47.81427532594202,58.3
s34t14l1,s34MAP,14,47.81427532594202,233.2
s34min_prod_t15,s34MAP,15,47.81427532594202,58.3
s34t15l1,s34MAP,15,47.81427532594202,233.2
s34min_prod_t16,s34MAP,16,47.81427532594202,58.3
s34t16l1,s34MAP,16,47.81427532594202,233.2
s34min_prod_t17,s34MAP,17,47.81427532594202,58.3
s34t17l1,s34MAP,17,47.81427532594202,233.2
s34min_prod_t18,s34MAP,18,47.81427532594202,58.3
s34t18l1,s34MAP,18,47.81427532594202,233.2
s34min_prod_t19,s34MAP,19,47.81427532594202,58.3
s34t19l1,s34MAP,19,47.81427532594202,233.2
s34min_prod_t20,s34MAP,20,47.81427532594202,58.3
s34t20l1,s34MAP,20,47.81427532594202,233.2
s34min_prod_t21,s34MAP,21,47.81427532594202,58.3
s34t21l1,s34MAP,21,47.81427532594202,233.2
s34min_prod_t22,s34MAP,22,47.81427532594202,58.3
s34t22l1,s34MAP,22,47.81427532594202,233.2
s34min_prod_t23,s34MAP,23,47.81427532594202,58.3
s34t23l1,s34MAP,23,47.81427532594202,233.2
s34min_prod_t24,s34MAP,24,47.81427532594202,58.3
s34t24l1,s34MAP,24,47.81427532594202,233.2
s35t1l1,s35MAP,1,14.904367934960188,132.8458
s35t2l1,s35MAP,2,14.904367934960188,132.8458
s35t3l1,s35MAP,3,14.904367934960188,132.8458
s35t4l1,s35MAP,4,14.904367934960188,132.8458
s35t5l1,s35MAP,5,14.904367934960188,132.8458
s35t6l1,s35MAP,6,14.904367934960188,132.8458
s35t7l1,s35MAP,7,14.904367934960188,132.8458
s35t8l1,s35MAP,8,14.904367934960188,132.8458
s35t9l1,s35MAP,9,14.904367934960188,132.8458
s35t10l1,s35MAP,10,14.904367934960188,132.8458
s35t11l1,s35MAP,11,14.904367934960188,132.8458
s35t12l1,s35MAP,12,14.904367934960188,132.8458
s35t13l1,s35MAP,13,14.904367934960188,132.8458
s35t14l1,s35MAP,14,14.904367934960188,132.8458
s35t15l1,s35MAP,15,14.904367934960188,132.8458
s35t16l1,s35MAP,16,14.904367934960188,132.8458
s35t17l1,s35MAP,17,14.904367934960188,132.8458
s35t18l1,s35MAP,18,14.904367934960188,132.8458
s35t19l1,s35MAP,19,14.904367934960188,132.8458
s35t20l1,s35MAP,20,14.904367934960188,132.8458
s35t21l1,s35MAP,21,14.904367934960188,132.8458
s35t22l1,s35MAP,22,14.904367934960188,132.8458
s35t23l1,s35MAP,23,14.904367934960188,132.8458
s35t24l1,s35MAP,24,14.904367934960188,132.8458
s40min_prod_t1,s40MAP,1,41.66972316514381,71.10000000000001
s40t1l1,s40MAP,1,41.66972316514381,284.4
s40min_prod_t2,s40MAP,2,41.66972316514381,71.10000000000001
s40t2l1,s40MAP,2,41.66972316514381,284.4
s40min_prod_t3,s40MAP,3,41.66972316514381,71.10000000000001
s40t3l1,s40MAP,3,41.66972316514381,284.4
s40min_prod_t4,s40MAP,4,41.66972316514381,71.10000000000001
s40t4l1,s40MAP,4,41.66972316514381,284.4
s40min_prod_t5,s40MAP,5,41.66972316514381,71.10000000000001
s40t5l1,s40MAP,5,41.66972316514381,284.4
s40min_prod_t6,s40MAP,6,41.66972316514381,71.10000000000001
s40t6l1,s40MAP,6,41.66972316514381,284.4
s40min_prod_t7,s40MAP,7,41.66972316514381,71.10000000000001
s40t7l1,s40MAP,7,41.66972316514381,284.4
s40min_prod_t8,s40MAP,8,41.66972316514381,71.10000000000001
s40t8l1,s40MAP,8,41.66972316514381,284.4
s40min_prod_t9,s40MAP,9,41.66972316514381,71.10000000000001
s40t9l1,s40MAP,9,41.66972316514381,284.4
s40min_prod_t10,s40MAP,10,41.66972316514381,71.10000000000001
s40t10l1,s40MAP,10,41.66972316514381,284.4
s40min_prod_t11,s40MAP,11,41.66972316514381,71.10000000000001
s40t11l1,s40MAP,11,41.66972316514381,284.4
s40min_prod_t12,s40MAP,12,41.66972316514381,71.10000000000001
s40t12l1,s40MAP,12,41.66972316514381,284.4
s40min_prod_t13,s40MAP,13,41.66972316514381,71.10000000000001
s40t13l1,s40MAP,13,41.66972316514381,284.4
s40min_prod_t14,s40MAP,14,41.66972316514381,71.10000000000001
s40t14l1,s40MAP,14,41.66972316514381,284.4
s40min_prod_t15,s40MAP,15,41.66972316514381,71.10000000000001
s40t15l1,s40MAP,15,41.66972316514381,284.4
s40min_prod_t16,s40MAP,16,41.66972316514381,71.10000000000001
s40t16l1,s40MAP,16,41.66972316514381,284.4
s40min_prod_t17,s40MAP,17,41.66972316514381,71.10000000000001
s40t17l1,s40MAP,17,41.66972316514381,284.4
s40min_prod_t18,s40MAP,18,41.66972316514381,71.10000000000001
s40t18l1,s40MAP,18,41.66972316514381,284.4
s40min_prod_t19,s40MAP,19,41.66972316514381,71.10000000000001
s40t19l1,s40MAP,19,41.66972316514381,284.4
s40min_prod_t20,s40MAP,20,41.66972316514381,71.10000000000001
s40t20l1,s40MAP,20,41.66972316514381,284.4
s40min_prod_t21,s40MAP,21,41.66972316514381,71.10000000000001
s40t21l1,s40MAP,21,41.66972316514381,284.4
s40min_prod_t22,s40MAP,22,41.66972316514381,71.10000000000001
s40t22l1,s40MAP,22,41.66972316514381,284.4
s40min_prod_t23,s40MAP,23,41.66972316514381,71.10000000000001
s40t23l1,s40MAP,23,41.66972316514381,284.4
s40min_prod_t24,s40MAP,24,41.66972316514381,71.10000000000001
s40t24l1,s40MAP,24,41.66972316514381,284.4
s41t1l1,s41MAP,1,14.903761935191593,252.42945999999984
s41t2l1,s41MAP,2,14.903761935191593,252.42945999999984
s41t3l1,s41MAP,3,14.903761935191593,252.42945999999984
s41t4l1,s41MAP,4,14.903761935191593,252.42945999999984
s41t5l1,s41MAP,5,14.903761935191593,252.42945999999984
s41t6l1,s41MAP,6,14.903761935191593,252.42945999999984
s41t7l1,s41MAP,7,14.903761935191593,252.42945999999984
s41t8l1,s41MAP,8,14.903761935191593,252.42945999999984
s41t9l1,s41MAP,9,14.903761935191593,252.42945999999984
s41t10l1,s41MAP,10,14.903761935191593,252.42945999999984
s41t11l1,s41MAP,11,14.903761935191593,252.42945999999984
s41t12l1,s41MAP,12,14.903761935191593,252.42945999999984
s41t13l1,s41MAP,13,14.903761935191593,252.42945999999984
s41t14l1,s41MAP,14,14.903761935191593,252.42945999999984
s41t15l1,s41MAP,15,14.903761935191593,252.42945999999984
s41t16l1,s41MAP,16,14.903761935191593,252.42945999999984
s41t17l1,s41MAP,17,14.903761935191593,252.42945999999984
s41t18l1,s41MAP,18,14.903761935191593,252.42945999999984
s41t19l1,s41MAP,19,14.903761935191593,252.42945999999984
s41t20l1,s41MAP,20,14.903761935191593,252.42945999999984
s41t21l1,s41MAP,21,14.903761935191593,252.42945999999984
s41t22l1,s41MAP,22,14.903761935191593,252.42945999999984
s41t23l1,s41MAP,23,14.903761935191593,252.42945999999984
s41t24l1,s41MAP,24,14.903761935191593,252.42945999999984
s46min_prod_t1,s46MAP,1,42.22574587427234,261.59200000000004
s46t1l1,s46MAP,1,42.22574587427234,1046.368
s46min_prod_t2,s46MAP,2,42.22574587427234,261.59200000000004
s46t2l1,s46MAP,2,42.22574587427234,1046.368
s46min_prod_t3,s46MAP,3,42.22574587427234,261.59200000000004
s46t3l1,s46MAP,3,42.22574587427234,1046.368
s46min_prod_t4,s46MAP,4,42.22574587427234,261.59200000000004
s46t4l1,s46MAP,4,42.22574587427234,1046.368
s46min_prod_t5,s46MAP,5,42.22574587427234,261.59200000000004
s46t5l1,s46MAP,5,42.22574587427234,1046.368
s46min_prod_t6,s46MAP,6,42.22574587427234,261.59200000000004
s46t6l1,s46MAP,6,42.22574587427234,1046.368
s46min_prod_t7,s46MAP,7,42.22574587427234,261.59200000000004
s46t7l1,s46MAP,7,42.22574587427234,1046.368
s46min_prod_t8,s46MAP,8,42.22574587427234,261.59200000000004
s46t8l1,s46MAP,8,42.22574587427234,1046.368
s46min_prod_t9,s46MAP,9,42.22574587427234,261.59200000000004
s46t9l1,s46MAP,9,42.22574587427234,1046.368
s46min_prod_t10,s46MAP,10,42.22574587427234,261.59200000000004
s46t10l1,s46MAP,10,42.22574587427234,1046.368
s46min_prod_t11,s46MAP,11,42.22574587427234,261.59200000000004
s46t11l1,s46MAP,11,42.22574587427234,1046.368
s46min_prod_t12,s46MAP,12,42.22574587427234,261.59200000000004
s46t12l1,s46MAP,12,42.22574587427234,1046.368
s46min_prod_t13,s46MAP,13,42.22574587427234,261.59200000000004
s46t13l1,s46MAP,13,42.22574587427234,1046.368
s46min_prod_t14,s46MAP,14,42.22574587427234,261.59200000000004
s46t14l1,s46MAP,14,42.22574587427234,1046.368
s46min_prod_t15,s46MAP,15,42.22574587427234,261.59200000000004
s46t15l1,s46MAP,15,42.22574587427234,1046.368
s46min_prod_t16,s46MAP,16,42.22574587427234,261.59200000000004
s46t16l1,s46MAP,16,42.22574587427234,1046.368
s46min_prod_t17,s46MAP,17,42.22574587427234,261.59200000000004
s46t17l1,s46MAP,17,42.22574587427234,1046.368
s46min_prod_t18,s46MAP,18,42.22574587427234,261.59200000000004
s46t18l1,s46MAP,18,42.22574587427234,1046.368
s46min_prod_t19,s46MAP,19,42.22574587427234,261.59200000000004
s46t19l1,s46MAP,19,42.22574587427234,1046.368
s46min_prod_t20,s46MAP,20,42.22574587427234,261.59200000000004
s46t20l1,s46MAP,20,42.22574587427234,1046.368
s46min_prod_t21,s46MAP,21,42.22574587427234,261.59200000000004
s46t21l1,s46MAP,21,42.22574587427234,1046.368
s46min_prod_t22,s46MAP,22,42.22574587427234,261.59200000000004
s46t22l1,s46MAP,22,42.22574587427234,1046.368
s46min_prod_t23,s46MAP,23,42.22574587427234,261.59200000000004
s46t23l1,s46MAP,23,42.22574587427234,1046.368
s46min_prod_t24,s46MAP,24,42.22574587427234,261.59200000000004
s46t24l1,s46MAP,24,42.22574587427234,1046.368
s47t1l1,s47MAP,1,14.90325455412936,108.61047
s47t2l1,s47MAP,2,14.90325455412936,108.61047
s47t3l1,s47MAP,3,14.90325455412936,108.61047
s47t4l1,s47MAP,4,14.90325455412936,108.61047
s47t5l1,s47MAP,5,14.90325455412936,108.61047
s47t6l1,s47MAP,6,14.90325455412936,108.61047
s47t7l1,s47MAP,7,14.90325455412936,108.61047
s47t8l1,s47MAP,8,14.90325455412936,108.61047
s47t9l1,s47MAP,9,14.90325455412936,108.61047
s47t10l1,s47MAP,10,14.90325455412936,108.61047
s47t11l1,s47MAP,11,14.90325455412936,108.61047
s47t12l1,s47MAP,12,14.90325455412936,108.61047
s47t13l1,s47MAP,13,14.90325455412936,108.61047
s47t14l1,s47MAP,14,14.90325455412936,108.61047
s47t15l1,s47MAP,15,14.90325455412936,108.61047
s47t16l1,s47MAP,16,14.90325455412936,108.61047
s47t17l1,s47MAP,17,14.90325455412936,108.61047
s47t18l1,s47MAP,18,14.90325455412936,108.61047
s47t19l1,s47MAP,19,14.90325455412936,108.61047
s47t20l1,s47MAP,20,14.90325455412936,108.61047
s47t21l1,s47MAP,21,14.90325455412936,108.61047
s47t22l1,s47MAP,22,14.90325455412936,108.61047
s47t23l1,s47MAP,23,14.90325455412936,108.61047
s47t24l1,s47MAP,24,14.90325455412936,108.61047
s51min_prod_t1,s51MAP,1,55.702367273233506,4.58
s51t1l1,s51MAP,1,55.702367273233506,18.32
s51min_prod_t2,s51MAP,2,55.702367273233506,4.58
s51t2l1,s51MAP,2,55.702367273233506,18.32
s51min_prod_t3,s51MAP,3,55.702367273233506,4.58
s51t3l1,s51MAP,3,55.702367273233506,18.32
s51min_prod_t4,s51MAP,4,55.702367273233506,4.58
s51t4l1,s51MAP,4,55.702367273233506,18.32
s51min_prod_t5,s51MAP,5,55.702367273233506,4.58
s51t5l1,s51MAP,5,55.702367273233506,18.32
s51min_prod_t6,s51MAP,6,55.702367273233506,4.58
s51t6l1,s51MAP,6,55.702367273233506,18.32
s51min_prod_t7,s51MAP,7,55.702367273233506,4.58
s51t7l1,s51MAP,7,55.702367273233506,18.32
s51min_prod_t8,s51MAP,8,55.702367273233506,4.58
s51t8l1,s51MAP,8,55.702367273233506,18.32
s51min_prod_t9,s51MAP,9,55.702367273233506,4.58
s51t9l1,s51MAP,9,55.702367273233506,18.32
s51min_prod_t10,s51MAP,10,55.702367273233506,4.58
s51t10l1,s51MAP,10,55.702367273233506,18.32
s51min_prod_t11,s51MAP,11,55.702367273233506,4.58
s51t11l1,s51MAP,11,55.702367273233506,18.32
s51min_prod_t12,s51MAP,12,55.702367273233506,4.58
s51t12l1,s51MAP,12,55.702367273233506,18.32
s51min_prod_t13,s51MAP,13,55.702367273233506,4.58
s51t13l1,s51MAP,13,55.702367273233506,18.32
s51min_prod_t14,s51MAP,14,55.702367273233506,4.58
s51t14l1,s51MAP,14,55.702367273233506,18.32
s51min_prod_t15,s51MAP,15,55.702367273233506,4.58
s51t15l1,s51MAP,15,55.702367273233506,18.32
s51min_prod_t16,s51MAP,16,55.702367273233506,4.58
s51t16l1,s51MAP,16,55.702367273233506,18.32
s51min_prod_t17,s51MAP,17,55.702367273233506,4.58
s51t17l1,s51MAP,17,55.702367273233506,18.32
s51min_prod_t18,s51MAP,18,55.702367273233506,4.58
s51t18l1,s51MAP,18,55.702367273233506,18.32
s51min_prod_t19,s51MAP,19,55.702367273233506,4.58
s51t19l1,s51MAP,19,55.702367273233506,18.32
s51min_prod_t20,s51MAP,20,55.702367273233506,4.58
s51t20l1,s51MAP,20,55.702367273233506,18.32
s51min_prod_t21,s51MAP,21,55.702367273233506,4.58
s51t21l1,s51MAP,21,55.702367273233506,18.32
s51min_prod_t22,s51MAP,22,55.702367273233506,4.58
s51t22l1,s51MAP,22,55.702367273233506,18.32
s51min_prod_t23,s51MAP,23,55.702367273233506,4.58
s51t23l1,s51MAP,23,55.702367273233506,18.32
s51min_prod_t24,s51MAP,24,55.702367273233506,4.58
s51t24l1,s51MAP,24,55.702367273233506,18.32
s52t1l1,s52MAP,1,14.904607738240662,537.8111000000001
s52t2l1,s52MAP,2,14.904607738240662,537.8111000000001
s52t3l1,s52MAP,3,14.904607738240662,537.8111000000001
s52t4l1,s52MAP,4,14.904607738240662,537.8111000000001
s52t5l1,s52MAP,5,14.904607738240662,537.8111000000001
s52t6l1,s52MAP,6,14.904607738240662,537.8111000000001
s52t7l1,s52MAP,7,14.904607738240662,537.8111000000001
s52t8l1,s52MAP,8,14.904607738240662,537.8111000000001
s52t9l1,s52MAP,9,14.904607738240662,537.8111000000001
s52t10l1,s52MAP,10,14.904607738240662,537.8111000000001
s52t11l1,s52MAP,11,14.904607738240662,537.8111000000001
s52t12l1,s52MAP,12,14.904607738240662,537.8111000000001
s52t13l1,s52MAP,13,14.904607738240662,537.8111000000001
s52t14l1,s52MAP,14,14.904607738240662,537.8111000000001
s52t15l1,s52MAP,15,14.904607738240662,537.8111000000001
s52t16l1,s52MAP,16,14.904607738240662,537.8111000000001
s52t17l1,s52MAP,17,14.904607738240662,537.8111000000001
s52t18l1,s52MAP,18,14.904607738240662,537.8111000000001
s52t19l1,s52MAP,19,14.904607738240662,537.8111000000001
s52t20l1,s52MAP,20,14.904607738240662,537.8111000000001
s52t21l1,s52MAP,21,14.904607738240662,537.8111000000001
s52t22l1,s52MAP,22,14.904607738240662,537.8111000000001
s52t23l1,s52MAP,23,14.904607738240662,537.8111000000001
s52t24l1,s52MAP,24,14.904607738240662,537.8111000000001
s54t1l1,s54MAP,1,145.7714605353345,57.3
s54t2l1,s54MAP,2,145.7714605353345,57.3
s54t3l1,s54MAP,3,145.7714605353345,57.3
s54t4l1,s54MAP,4,145.7714605353345,57.3
s54t5l1,s54MAP,5,145.7714605353345,57.3
s54t6l1,s54MAP,6,145.7714605353345,57.3
s54t7l1,s54MAP,7,145.7714605353345,57.3
s54t8l1,s54MAP,8,145.7714605353345,57.3
s54t9l1,s54MAP,9,145.7714605353345,57.3
s54t10l1,s54MAP,10,145.7714605353345,57.3
s54t11l1,s54MAP,11,145.7714605353345,57.3
s54t12l1,s54MAP,12,145.7714605353345,57.3
s54t13l1,s54MAP,13,145.7714605353345,57.3
s54t14l1,s54MAP,14,145.7714605353345,57.3
s54t15l1,s54MAP,15,145.7714605353345,57.3
s54t16l1,s54MAP,16,145.7714605353345,57.3
s54t17l1,s54MAP,17,145.7714605353345,57.3
s54t18l1,s54MAP,18,145.7714605353345,57.3
s54t19l1,s54MAP,19,145.7714605353345,57.3
s54t20l1,s54MAP,20,145.7714605353345,57.3
s54t21l1,s54MAP,21,145.7714605353345,57.3
s54t22l1,s54MAP,22,145.7714605353345,57.3
s54t23l1,s54MAP,23,145.7714605353345,57.3
s54t24l1,s54MAP,24,145.7714605353345,57.3
s58min_prod_t1,s58MAP,1,49.90816873042621,222.52000000000004
s58t1l1,s58MAP,1,49.90816873042621,890.0799999999999
s58min_prod_t2,s58MAP,2,49.90816873042621,222.52000000000004
s58t2l1,s58MAP,2,49.90816873042621,890.0799999999999
s58min_prod_t3,s58MAP,3,49.90816873042621,222.52000000000004
s58t3l1,s58MAP,3,49.90816873042621,890.0799999999999
s58min_prod_t4,s58MAP,4,49.90816873042621,222.52000000000004
s58t4l1,s58MAP,4,49.90816873042621,890.0799999999999
s58min_prod_t5,s58MAP,5,49.90816873042621,222.52000000000004
s58t5l1,s58MAP,5,49.90816873042621,890.0799999999999
s58min_prod_t6,s58MAP,6,49.90816873042621,222.52000000000004
s58t6l1,s58MAP,6,49.90816873042621,890.0799999999999
s58min_prod_t7,s58MAP,7,49.90816873042621,222.52000000000004
s58t7l1,s58MAP,7,49.90816873042621,890.0799999999999
s58min_prod_t8,s58MAP,8,49.90816873042621,222.52000000000004
s58t8l1,s58MAP,8,49.90816873042621,890.0799999999999
s58min_prod_t9,s58MAP,9,49.90816873042621,222.52000000000004
s58t9l1,s58MAP,9,49.90816873042621,890.0799999999999
s58min_prod_t10,s58MAP,10,49.90816873042621,222.52000000000004
s58t10l1,s58MAP,10,49.90816873042621,890.0799999999999
s58min_prod_t11,s58MAP,11,49.90816873042621,222.52000000000004
s58t11l1,s58MAP,11,49.90816873042621,890.0799999999999
s58min_prod_t12,s58MAP,12,49.90816873042621,222.52000000000004
s58t12l1,s58MAP,12,49.90816873042621,890.0799999999999
s58min_prod_t13,s58MAP,13,49.90816873042621,222.52000000000004
s58t13l1,s58MAP,13,49.90816873042621,890.0799999999999
s58min_prod_t14,s58MAP,14,49.90816873042621,222.52000000000004
s58t14l1,s58MAP,14,49.90816873042621,890.0799999999999
s58min_prod_t15,s58MAP,15,49.90816873042621,222.52000000000004
s58t15l1,s58MAP,15,49.90816873042621,890.0799999999999
s58min_prod_t16,s58MAP,16,49.90816873042621,222.52000000000004
s58t16l1,s58MAP,16,49.90816873042621,890.0799999999999
s58min_prod_t17,s58MAP,17,49.90816873042621,222.52000000000004
s58t17l1,s58MAP,17,49.90816873042621,890.0799999999999
s58min_prod_t18,s58MAP,18,49.90816873042621,222.52000000000004
s58t18l1,s58MAP,18,49.90816873042621,890.0799999999999
s58min_prod_t19,s58MAP,19,49.90816873042621,222.52000000000004
s58t19l1,s58MAP,19,49.90816873042621,890.0799999999999
s58min_prod_t20,s58MAP,20,49.90816873042621,222.52000000000004
s58t20l1,s58MAP,20,49.90816873042621,890.0799999999999
s58min_prod_t21,s58MAP,21,49.90816873042621,222.52000000000004
s58t21l1,s58MAP,21,49.90816873042621,890.0799999999999
s58min_prod_t22,s58MAP,22,49.90816873042621,222.52000000000004
s58t22l1,s58MAP,22,49.90816873042621,890.0799999999999
s58min_prod_t23,s58MAP,23,49.90816873042621,222.52000000000004
s58t23l1,s58MAP,23,49.90816873042621,890.0799999999999
s58min_prod_t24,s58MAP,24,49.90816873042621,222.52000000000004
s58t24l1,s58MAP,24,49.90816873042621,890.0799999999999
s59t1l1,s59MAP,1,14.902828838246707,280.97545
s59t2l1,s59MAP,2,14.902828838246707,280.97545
s59t3l1,s59MAP,3,14.902828838246707,280.97545
s59t4l1,s59MAP,4,14.902828838246707,280.97545
s59t5l1,s59MAP,5,14.902828838246707,280.97545
s59t6l1,s59MAP,6,14.902828838246707,280.97545
s59t7l1,s59MAP,7,14.902828838246707,280.97545
s59t8l1,s59MAP,8,14.902828838246707,280.97545
s59t9l1,s59MAP,9,14.902828838246707,280.97545
s59t10l1,s59MAP,10,14.902828838246707,280.97545
s59t11l1,s59MAP,11,14.902828838246707,280.97545
s59t12l1,s59MAP,12,14.902828838246707,280.97545
s59t13l1,s59MAP,13,14.902828838246707,280.97545
s59t14l1,s59MAP,14,14.902828838246707,280.97545
s59t15l1,s59MAP,15,14.902828838246707,280.97545
s59t16l1,s59MAP,16,14.902828838246707,280.97545
s59t17l1,s59MAP,17,14.902828838246707,280.97545
s59t18l1,s59MAP,18,14.902828838246707,280.97545
s59t19l1,s59MAP,19,14.902828838246707,280.97545
s59t20l1,s59MAP,20,14.902828838246707,280.97545
s59t21l1,s59MAP,21,14.902828838246707,280.97545
s59t22l1,s59MAP,22,14.902828838246707,280.97545
s59t23l1,s59MAP,23,14.902828838246707,280.97545
s59t24l1,s59MAP,24,14.902828838246707,280.97545
s63min_prod_t1,s63MAP,1,48.660884377368006,35.2
s63t1l1,s63MAP,1,48.660884377368006,140.8
s63min_prod_t2,s63MAP,2,48.660884377368006,35.2
s63t2l1,s63MAP,2,48.660884377368006,140.8
s63min_prod_t3,s63MAP,3,48.660884377368006,35.2
s63t3l1,s63MAP,3,48.660884377368006,140.8
s63min_prod_t4,s63MAP,4,48.660884377368006,35.2
s63t4l1,s63MAP,4,48.660884377368006,140.8
s63min_prod_t5,s63MAP,5,48.660884377368006,35.2
s63t5l1,s63MAP,5,48.660884377368006,140.8
s63min_prod_t6,s63MAP,6,48.660884377368006,35.2
s63t6l1,s63MAP,6,48.660884377368006,140.8
s63min_prod_t7,s63MAP,7,48.660884377368006,35.2
s63t7l1,s63MAP,7,48.660884377368006,140.8
s63min_prod_t8,s63MAP,8,48.660884377368006,35.2
s63t8l1,s63MAP,8,48.660884377368006,140.8
s63min_prod_t9,s63MAP,9,48.660884377368006,35.2
s63t9l1,s63MAP,9,48.660884377368006,140.8
s63min_prod_t10,s63MAP,10,48.660884377368006,35.2
s63t10l1,s63MAP,10,48.660884377368006,140.8
s63min_prod_t11,s63MAP,11,48.660884377368006,35.2
s63t11l1,s63MAP,11,48.660884377368006,140.8
s63min_prod_t12,s63MAP,12,48.660884377368006,35.2
s63t12l1,s63MAP,12,48.660884377368006,140.8
s63min_prod_t13,s63MAP,13,48.660884377368006,35.2
s63t13l1,s63MAP,13,48.660884377368006,140.8
s63min_prod_t14,s63MAP,14,48.660884377368006,35.2
s63t14l1,s63MAP,14,48.660884377368006,140.8
s63min_prod_t15,s63MAP,15,48.660884377368006,35.2
s63t15l1,s63MAP,15,48.660884377368006,140.8
s63min_prod_t16,s63MAP,16,48.660884377368006,35.2
s63t16l1,s63MAP,16,48.660884377368006,140.8
s63min_prod_t17,s63MAP,17,48.660884377368006,35.2
s63t17l1,s63MAP,17,48.660884377368006,140.8
s63min_prod_t18,s63MAP,18,48.660884377368006,35.2
s63t18l1,s63MAP,18,48.660884377368006,140.8
s63min_prod_t19,s63MAP,19,48.660884377368006,35.2
s63t19l1,s63MAP,19,48.660884377368006,140.8
s63min_prod_t20,s63MAP,20,48.660884377368006,35.2
s63t20l1,s63MAP,20,48.660884377368006,140.8
s63min_prod_t21,s63MAP,21,48.660884377368006,35.2
s63t21l1,s63MAP,21,48.660884377368006,140.8
s63min_prod_t22,s63MAP,22,48.660884377368006,35.2
s63t22l1,s63MAP,22,48.660884377368006,140.8
s63min_prod_t23,s63MAP,23,48.660884377368006,35.2
s63t23l1,s63MAP,23,48.660884377368006,140.8
s63min_prod_t24,s63MAP,24,48.660884377368006,35.2
s63t24l1,s63MAP,24,48.660884377368006,140.8
s64t1l1,s64MAP,1,14.9042752465456,241.24150000000003
s64t2l1,s64MAP,2,14.9042752465456,241.24150000000003
s64t3l1,s64MAP,3,14.9042752465456,241.24150000000003
s64t4l1,s64MAP,4,14.9042752465456,241.24150000000003
s64t5l1,s64MAP,5,14.9042752465456,241.24150000000003
s64t6l1,s64MAP,6,14.9042752465456,241.24150000000003
s64t7l1,s64MAP,7,14.9042752465456,241.24150000000003
s64t8l1,s64MAP,8,14.9042752465456,241.24150000000003
s64t9l1,s64MAP,9,14.9042752465456,241.24150000000003
s64t10l1,s64MAP,10,14.9042752465456,241.24150000000003
s64t11l1,s64MAP,11,14.9042752465456,241.24150000000003
